Reaction_id,Condition1,Condition2
ASPO4,0.0,0.0
ASPO5,0.0,0.0
ANPRT@ANS@IGPS@PRAIi,0.0472535477134175,0.0126117021583765
ASPO6,0.0018936998696645,0.0005054176858512
AOXSr2,1.662598656418467e-06,4.437380911766269e-07
ASPT,0.0,1.575256794839338
ASPTA,0.0,0.0
AP4AH@AP4AS,0.0,0.0
CAt6pp,0.0,0.0
ASPabcpp,0.0,0.0
ASPt2_2pp,0.0,0.0
ASPt2_3pp,0.0,0.0
ASPt2pp_copy1,0.0,0.0
CBMKr,0.5208813521632765,0.1390202596678049
CBPS,0.0,0.0
ASPt2pp_copy2,0.0,0.0
ASPtex,0.0,0.0
AST@SADH@SGDS@SGSAD@SOTA,0.0,0.0
ATHRDHr@THRA2,0.0,0.0
ATPHs,0.0,0.0
ATPM,9.0,9.0
CD2abcpp,0.0,0.0
CD2t3pp,0.0,0.0
ATPPRT@HISTD@HISTP@HSTPT@IG3PS@IGPDH@PRAMPC@PRATPP@PRMICI,0.0787556357558969,0.0210194296409456
APG3PAT120,0.0,0.0
ATPS4rpp,59.97686903605423,23.40698645586775
CD2tpp,0.0,0.0
CDAPPA120,0.0,0.0
CDAPPA140,0.0,0.0
CDAPPA141,0.0,0.0
CDAPPA160,0.0,0.0
CDAPPA161,0.0,0.0
CDAPPA180,0.0,0.0
CDAPPA181,0.0,0.0
BMOCOS@BMOGDS1@BMOGDS2,0.0001014185180415,2.706802356177424e-05
CDPMEK@DXPRIi@MEPCT@MECDPDH5@MECDPS,0.0019859740951334,0.0005300451499548
APG3PAT140,0.0,0.0
BTS5,1.662598656418467e-06,4.437380911766269e-07
APG3PAT141,0.0,0.0
CGLYtex,0.0,0.0
CA2t3pp,0.0,0.0
CADVtpp@DAPtex@LYSDC,0.0,0.0
CHORM,0.2688289019534977,0.0717488994375799
CHORS@DHQTi@PSCVT@SHK3Dr@SHKK,0.3168239686676912,0.0845585087846302
CITL,0.0,0.0
CITt3pp,0.0,0.0
APG3PAT160,0.0530485353301656,0.0141583512751726
CITt7pp,0.0,0.0
CITtex,0.0,0.0
CMPN,0.0,0.0
CLIPAabctex@EDTXS3@EDTXS4@LIPACabcpp,0.0,0.0
APG3PAT161,0.0625253476719293,0.0166876583948794
CLPNH120pp@CLPNS120pp,0.0,0.0
CLPNH140pp@CLPNS140pp,0.0,0.0
CLPNH141pp@CLPNS141pp,0.0,0.0
CMtex@CMtpp,0.0,0.0
CO2tex,0.0,0.0
CLPNH160pp@CLPNS160pp,0.0,0.0
CO2tpp,0.0,0.0
COBALT2abcpp,0.0,0.0
COBALT2t3pp,0.0,0.0
CLPNH161pp@CLPNS161pp,0.0,0.0
CLPNH180pp@CLPNS180pp,0.0,0.0
CLPNH181pp@CLPNS181pp,0.0,0.0
COBALT2tpp,2.078248320523084e-05,5.5467261397078365e-06
APG3PAT180,0.0,0.0
COLIPAKpp@COLIPAPabctex,0.0,0.0
APG3PAT181,0.0,0.0
COLIPAabcpp@GLCTR1@GLCTR2@GALT1@GLCTR3@GMHEPAT@GMHEPK@HEPK1@GMHEPPA@HEPK2@MOAT3C@S7PI@TDPDRE@TDPDRR@,0.0,0.0
APH120,0.0,0.0
COLIPAabctex,0.0,0.0
APH140,0.0,0.0
CPGNR1,0.0,0.0
APH141,0.0,0.0
APH160,0.0,0.0
CPGNR2,0.0,0.0
CPGNR3,0.0,0.0
APH161,0.0,0.0
CPGNUtex@CPGNUtpp@CPGNabcpp@CPGNexs@CPGNtonex,0.0,0.0
APH180,0.0,0.0
APH181,0.0,0.0
CPMPS@MOADSUx@MPTAT@MPTS@MPTSS,0.0002028370360882,5.413604712492318e-05
CYSDS,0.0,0.0
CYSS,0.2060558270818769,0.0549951240680659
CPPPGO,0.000185379750178,4.947679715883169e-05
CPPPGO2,0.0,0.0
CYSTL@HSST@SHSL1,0.1279461109029291,0.0341480866755429
CYSabc2pp,0.0,0.0
CRNDabcpp,0.0,0.0
CYSabcpp,0.0,0.0
CYStex,0.0,0.0
ARBTNR1,0.0,0.0
CYStpp,0.0,0.0
CYTBD2pp,0.0,0.0
CYTBDpp,0.0,0.0
CYTBO3_4pp,44.04613241536138,15.450091391454803
CYTD,0.0,0.0
CRNDt2rpp,0.0,0.0
CRNabcpp,0.0,0.0
CRNt2rpp,0.0,0.0
CYTDH,0.0,0.0
CRNt8pp,0.0,0.0
CYTDK2,0.0,0.0
ARBTNR2,0.0,0.0
CS,3.861287134022721,1.4880544851489097
CSND,0.0,0.0
CYTDt2pp_copy2@CYTDtex,0.0,0.0
ARBTNR3,0.0,0.0
CTBTabcpp@CTBTt2rpp,0.0,0.0
CYTK1,0.1503862049696644,0.0401372196921697
CYTK2,0.0,0.0
D_LACt2pp,0.0,0.0
D_LACt2pp_rev,0.0,0.0
D_LACtex,0.0,0.0
D_LACtex_rev,0.0,0.0
CTECOAI6,0.0,0.0
ARBTNabcpp@ARBTNexs@ARBTNtex@ARBTNtonex@ARBTNtpp,0.0,0.0
CTECOAI7,0.0,0.0
DAAD,0.0,0.4849813280558027
DADA,0.0,0.0
DADK,0.0,0.0
DAGK120,0.0,0.0
CTPS2,0.1334443246608087,0.035615528543064
CU2abcpp,0.0,0.0
DAGK140,0.0,0.0
DAGK141,0.0,0.0
DAGK160,0.0,0.0
CU2tpp,0.0005893912236937,0.0001573051533203
DAGK161,0.0,0.0
DAGK180,0.0,0.0
DAGK181,0.0,0.0
DALAt2pp,0.011550072866139,0.003082648519404
DALAtex,0.0,0.0
DAPDC,0.2852695087676088,0.0761368035531312
DAPE@DHDPRy@DHDPS@SDPDS@SDPTA@THDPS,0.3083696544998133,0.0823021005918939
DDPA@DHQS,0.3168239686676919,0.0845585087846302
DASYN120,0.0,0.0
DASYN140,0.0,0.0
DASYN141,0.0,0.0
DASYN160,0.0530485353301656,0.0141583512751726
DGK1,0.0,0.0
DASYN161,0.0625253476719293,0.0166876583948794
DASYN180,0.0,0.0
DASYN181,0.0,0.0
DATPHs@NTD12@NTPP10,0.0,0.0
DHAPT,1.3502348698195936,0.0
DBTS,1.662598656418467e-06,4.437380911766269e-07
DHAtex@DHAtpp,0.0,0.0
ARBabcpp,0.0,0.0
DHBD@ICHORT,0.0,0.0
DHBS@ENTCS@SERASr,0.0,0.0
DHBSH,0.0,0.0
DCTPD,0.0,0.0
DCYTD@NTD3,0.0,0.0
ARBt2rpp,0.0,0.0
ARBt3ipp,0.0,0.0
DHFR,0.0223079174725081,0.0059538558383659
ARGAGMt7pp,0.0,0.0
ARGDC,0.0,0.0
DOXRBCNtex@DOXRBCNtpp,0.0,0.0
ARGDCpp,0.0,0.0
DHORD2,0.0,0.0733931709351467
ARGORNt7pp,0.0,0.0
DHORD5,0.0,0.0
DHORDfum,0.2749896612746925,0.0
DRPA@PPM2,0.0,0.0
ARGSL@ARGSS@OCBT,0.2458916908885839,0.0656270887326584
DSERDHr@LSERDHr@SERD_D,0.0,0.0
ARGabcpp,0.0,0.0
DTMPK,0.0217517782219228,0.0058054254468638
ARGt3pp,0.0,0.0
DURIK1,0.0,0.0
DURIPP,0.0,0.0
DUTPDP,0.0217517782216418,0.0058054254468638
ARGtex,0.0,0.0
DXPS,0.002356733595469,0.0006289987442861
DMATT@GRTT,0.0002311012132421,6.167959467909787e-05
DMPPS,0.0006994667685179,0.0005300451499328
EAR100x,0.0,0.0
EAR100y,0.1707921095780353,0.0
EAR120x,0.0,0.0
EAR120y,0.1707921095788319,0.0
EAR121x,0.0,0.0
EAR121y,0.1250506953438586,0.0
EAR140x,0.0,0.0
EAR140y,0.1060970706603312,0.0
EAR141x,0.0,0.0
EAR141y,0.1250506953438586,0.0
EAR160x,0.0,0.0
EAR160y,0.1060970706603312,0.0
EAR161x,0.0,0.0
EAR161y,0.1250506953438586,0.0
EAR180x,0.0,0.0
EAR180y,0.0,0.0
EAR181x,0.0,0.0
EAR181y,0.0,0.0
EDA,4.124282659891884,0.0
EDA_rev,0.0,0.0
EDD,4.124282659891884,0.0
EDD_rev,0.0,0.0
EDTXS1@EDTXS2,0.0,0.0
EAR40x,0.0,0.0
EAR40y,0.2958428049226905,0.0
EAR60x,0.0,0.0
EAR60y,0.2958428049226905,0.0
EGMEACPR@OPMEACPS,1.662598656418467e-06,4.437380911766334e-07
ENLIPAabctex,0.0,0.0
ENO,7.969941968313707,3.685378508194248
EAR80x,0.0,0.0
EAR80y,0.2958428049226905,0.0
ENTERES,0.0,0.0
ENTERES2,0.0,0.0
EPMEACPR,1.662598656418467e-06,4.437380911766269e-07
ECAP1pp,0.0,0.0
ECAP2pp,0.0,0.0
ECAP3pp,0.0,0.0
ECAtpp,0.0,0.0
ETHAAL,0.0,0.0
ETHAt2pp,0.0,0.0
FCLT@UPPDC1,0.0001853797501906,4.947679716619389e-05
ETHAtex,0.0,0.0
FDH4pp,10.442505709054569,0.0
F6PA,1.3502348698195936,0.0
F6PP,0.0,0.0
FLDR2,0.0,5.733570522015269
FLVR,0.0,0.0
FDH5pp,0.0,0.0
FLVRx,0.0,0.0
FMNRx,0.0,0.0
FA100ACPHi,0.0,0.0
FA120ACPHi,0.0,0.0
FA140ACPHi,0.0,0.0
FA141ACPHi,0.0,0.0
FA160ACPHi,0.0,0.0
FA161ACPHi,0.0,0.0
FMNRx2,0.0,0.0
FORt2pp,0.0,0.0
FORtex,0.0,0.0
FORtppi,10.442505709054569,0.0
FRD2,1.1122428584961142,0.0
FRD3,0.0,0.0
FRUK,0.0,0.0
FRUK_rev,0.0,0.0
FRUptspp,0.0,0.0
FRUptspp_rev,0.0,0.0
FA80ACPHi,0.0,0.0
FACOAE100,0.0,0.0
FACOAE120,0.0,0.0172667366034602
FACOAE140,0.0,0.0
FRUpts2pp,0.0,0.0
FRUtex,0.0,0.0
FTHFD,3.923793205656848,0.0
FTHFLi,0.0,0.0
FUM,3.834396263352408,3.056134260101645
FUMt2_2pp,0.0,0.0
FUMt2_3pp,0.0,0.0
FACOAE141,0.0,0.0
FACOAE160,0.0,0.0283167025501235
FACOAE161,0.0,0.033375316789482
FACOAE180,0.0,0.0
FACOAE181,0.0,0.0
FUMtex,0.0,0.0
FUSAtex@FUSAtpp,0.0,0.0
G1PACT@PGAMT@UAGDP,0.0785478109236521,0.0209639623794259
FACOAE60,0.0,0.0
FACOAE80,0.0,0.0
FACOAL120t2pp,0.0,0.0
FACOAL140t2pp,0.0,0.0
G1PTT@TDPGDH,0.0,0.0
G1SAT@GLUTRR@GLUTRS@HMBS@PPBNGS@UPP3S,0.0003707595003895,9.895359433793453e-05
FACOAL141t2pp,0.0,0.0
FACOAL160t2pp,0.0,0.0
FACOAL161t2pp,0.0,0.0
FACOAL180t2pp,0.0,0.0
FACOAL181t2pp,0.0,0.0
FACOAL60t2pp,0.0,0.0
G3PAT120,0.0,0.0
G3PAT140,0.0,0.0
G3PAT141,0.0,0.0
G3PAT160,0.0,0.0
G3PAT161,0.0,0.0
G3PAT180,0.0,0.0
FADRx,0.0,0.0
FADRx2,0.0,0.0
G3PAT181,0.0,0.0
G3PD2,0.0,4.364553650697746
G3PD5,0.0,0.0
G3PD6,0.2855877458310531,0.0
FBA,0.0001118642649933,0.0
FBA3@PFK_3,1.6342278588400792,0.0
G3PD7,0.0,0.0
FE2abcpp,0.0,0.0
FBP,0.0,0.0001
G3PEabcpp,0.0,0.0
FE2t2pp,0.0,0.0
G3PEtex,0.0,0.0
G3PGabcpp,0.0,0.0
G3PGtex,0.0,0.0
FE2t3pp,0.0,0.0
G3PT,0.0,0.0
GGPTRCS@GGGABADr@GGGABAH@GGPTRCO,0.0,0.0
GHMT2r,2.890214381733468,0.2353755456075562
G5SADs,0.1837628729983756,0.0490452618725246
FE2tex,0.0133514985103766,0.0035634387411391
G5SD@GLU5K,0.1837628729983756,0.049045261872493
G6PDA,0.0,0.0
GK1,0.2026009470738559,0.0540730363146052
GLBRAN2@GLCP2,0.0,0.0
G6PDH2r,3.7968262256530174,1.0690802441065017
G6PDH2r_rev,0.0,0.0
PGL,3.7968262256530174,1.0690802441065017
PGL_rev,0.0,0.0
FE2tpp,0.0133514985103766,0.0035634387411391
G6PP,0.0,0.0
GLCDpp,5.792245495796797,0.0
GLCNt2rpp,5.792245495796797,0.0
GLCNtex,0.0,0.0
GLCP,0.0,33.8078386136322
GALKr,0.0,0.0
GALKr_rev,0.0,0.0
GALtex,0.0,0.0
GALtex_rev,0.0,0.0
UDPG4E,-0.0,-0.0
UDPG4E_rev,0.0,0.0
UGLT,0.0,0.0
UGLT_rev,0.0,0.0
GLCS1@GLGC,0.0,33.8078386136322
GLCabcpp,0.0,0.0
GALUi,0.0,0.0
GLCptspp,3.470499178636979,0.0
FE3HOXR1,0.0,0.0
GLCt2pp,0.3912553255662239,0.0
GALabcpp,0.0,0.0
FE3HOXR2,0.0,0.0
GLCtex_copy1,9.654,0.0
FE3HOXR3,0.0,0.0
FE3HOXUtex@FE3HOXUtpp@FE3HOXabcpp@FE3HOXexs@FE3HOXtonex,0.0,0.0
GLNS,1.5051630331451458,1.1121725660481674
GLUABUTt7pp,0.0,0.0
GALt2pp,0.0,0.0
GAPD,11.36117380476524,4.054398537429762
GAPD_rev,0.0,0.0
PGK,0.0,0.0
PGK_rev,11.36117380476524,4.054398537429762
GLUCYS@GTHS,0.0,0.0
GLUDC,0.0,1.249502662284807
GLUDy,0.0,0.0
GLUN,0.0,0.6569705012860919
GLUPRT@PRAGSr@PRAIS@PRFGS,0.372619948277694,0.099450137256423
GLUR@UAAGDS@UAMAGS@UAMAS,0.0231001457322008,0.0061652970387626
GARFT,0.372619948277694,0.0746757958881731
GART,0.0,0.0247743413682498
GLUSy,0.0,0.0
GLUabcpp,0.0,0.0
GLUt2rpp,0.0,0.0
FE3Ri,0.0,0.0
GLUt4pp,0.004326913003329,0.0
GLUtex,0.0,0.0
GDPDPK,0.0,0.0
GDPMNH@PMANM,0.0,0.0
GLXCL,0.0,7.421519575107317e-05
FE3abcpp,0.0,0.0
GDPMNP,0.0,0.0
GDPTPDP,0.0,0.0
FE3tex,0.0,0.0
GF6PTA,0.0785478109236521,0.0209639623794259
GLYAT,0.0,0.0
GLYC3Pabcpp,0.0,0.0
FECRMR1,0.0,0.0
GLYC3Pt6pp,0.0,0.0
GLYC3Ptex,0.0,0.0
GTPDPDP,0.0,0.0
GLYCAt2rpp@GLYCAtex,0.0,0.0
GTPDPK,0.0,0.0
FECRMR2,0.0,0.0
GTPHs@NTPP11,0.0,0.0
GLYCDx,0.0,0.5494003396322005
GLYCK,0.0,0.0
GUACYC@PDE4,0.0,0.0
GLYCK2,0.0,7.421519575107315e-05
FECRMR3,0.0,0.0
GLYCL,2.008308875620326,0.0
GLYCLTDx,0.0,0.0
GLYCLTDy,0.0,0.0
GUAD,0.0,0.0
GUAPRT,0.0,0.0
GUAt2pp,0.0,0.0
GUAtex,0.0,0.0
GUAtpp,0.0,0.0
H2Otex,0.0,0.0
H2Otpp,0.0,0.0
H2SO,0.0,0.0
GLYCLTt2rpp,0.0,0.0
GLYCLTt4pp,0.0,0.0
GLYCLTtex,0.0,0.0
GLYCTO2,0.0005561392505853,0.0001484303915021
GLYCTO3,0.0,0.0
GLYCTO4,0.0,0.0
GLYCtex,0.0,4.9448
GLYCtpp,0.0,0.0
GLYK,0.0,4.395399660367798
H2St1pp@H2Stex,0.0,0.0
FECRMUtex@FECRMUtpp@FECRMabcpp@FECRMexs@FECRMtonex,0.0,0.0
GLYOX@LGTHL,0.0,0.0
GLYOX3,0.0,0.0
GLYt2pp_copy2,0.0,0.0
HCO3E,2.378644151863805,0.1166687282767543
HCYSMT,0.0,0.0
GLYt4pp,0.0,0.0011548283822871
GLYtex,0.0,0.0
GMPR,0.0,0.0
HEPT1,0.0,0.0
GMPS2,0.2026009470738559,0.0540730363146052
FEENTERR1,0.0,0.0
GND,5.4647890615579335,1.0690802441065017
GNK,5.792245495796797,0.0
HEPT2,0.0,0.0
HEPT3,0.0,0.0
HEPT4,0.0,0.0
HEX1,0.0,0.0
HEX4,0.0,0.0
HEX7,0.3912553255662247,0.0
HEXt2rpp,0.0,0.0
FEENTERR2,0.0,0.0
GPDDA2,0.0,0.0
FEENTERR3,0.0,0.0
GPDDA2pp,0.0,0.0
FEENTERabcpp@FEENTERtonex,0.0,0.0
FEENTERexs,0.0,0.0
GPDDA4,0.0,0.0
HISabcpp,0.0,0.0
FEENTERtex@FEENTERtpp,0.0,0.0
GPDDA4pp,0.0,0.0
HISt2rpp,0.0,0.0
HIStex,0.0,0.0
HOMt2pp@HOMtex,0.0,0.0
GRXR,0.022459213950229,0.0549951240680659
GSNK,0.0,0.0
FEOXAMR1,0.0,0.0
FEOXAMR2,0.0,0.0
FEOXAMR3,0.0,0.0
GSPMDA@GSPMDS,0.0,0.0
FEOXAMUtex@FEOXAMUtpp@FEOXAMabcpp@FEOXAMexs@FEOXAMtonex,0.0,0.0
GTHOr,0.022459213950229,0.0549951240680659
GTHPi,0.0,0.0
GTHRDHpp,0.0,0.0
GTHRDabc2pp,0.0,0.0
HPYRI,0.0,0.0
HPYRRx,0.0,7.421519575107315e-05
HPYRRy,0.0,0.0
HSDy,0.0,0.0
GTHRDabcpp,0.0,0.0
GTHRDtex,0.0,0.0
FEROpp,0.0,0.0
HSK@THRS,0.4524063952007162,0.1207446845138895
INStex@INSt2pp_copy2,0.0,0.0
FESD1s@FESR,0.0032453925773288,0.0008661767539767
IPDDI,0.0,0.0
IPDPS,0.0012865073265739,0.0
HXAND,0.0,0.0
HXAtex,0.0,0.0
IPMD@IPPMIa@IPPMIb@IPPS@LEUTAi@OMCDC,0.3745261176374342,0.0999588829779484
HXCT,0.0,0.0
LIPAabctex,0.0,0.0
HXPRT,0.0,0.0
K2L4Aabcpp@K2L4Aabctex,0.0161737597296252,0.0043166841509503
HYPOE@PYDAMK,0.0,0.0
KAS14,0.0,0.0
KAS15,0.2958428049226905,0.0
