reaction,flux
EX_malt_e,-0.0
EX_malthx_e,-0.0
EX_maltpt_e,-0.0
EX_malttr_e,-0.0
EX_maltttr_e,-0.0
EX_man_e,-0.0
EX_cynt_e,-0.0
EX_man6p_e,-0.0
EX_manglyc_e,-0.0
EX_melib_e,-0.0
EX_cys__D_e,-0.0
EX_meoh_e,4.3037072309920606e-05
EX_met__D_e,-0.0
EX_arbt_e,-0.0
EX_arbtn_e,0.0
EX_arbtn_fe3_e,0.0
EX_met__L_e,-0.0
EX_cys__L_e,-0.0
EX_metsox_R__L_e,-0.0
EX_metsox_S__L_e,-0.0
EX_mg2_e,-0.18667330114428063
EX_mincyc_e,-0.0
EX_minohp_e,-0.0
EX_mmet_e,-0.0
EX_arg__L_e,-0.0
EX_ascb__L_e,-0.0
EX_asn__L_e,-0.0
EX_aso3_e,-0.0
EX_asp__L_e,-0.0
EX_btn_e,-0.0
EX_but_e,-0.0
EX_mn2_e,-0.014869308483077569
EX_mnl_e,-0.0
EX_mobd_e,-0.002775891163989879
EX_mso3_e,-0.0
EX_n2o_e,-0.0
EX_na1_e,-0.0
EX_nac_e,-0.0
EX_nh4_e,-489.21117757270423
EX_butso3_e,-0.0
EX_ca2_e,-0.11200398068660888
EX_cbi_e,-0.0
EX_cytd_e,-0.0
EX_cbl1_e,-0.0
EX_cd2_e,-0.0
EX_cgly_e,-0.0
EX_ni2_e,-0.006950487178052177
EX_nmn_e,-0.0
EX_no_e,-0.0
EX_no2_e,-0.0
EX_no3_e,-0.0
EX_novbcn_e,-0.0
EX_o16a4colipa_e,-0.0
EX_o2_e,-1000.0
EX_o2s_e,-0.0
EX_ocdca_e,-0.0
EX_ocdcea_e,-0.0
EX_octa_e,-0.0
EX_orn_e,-0.0
EX_orot_e,-0.0
EX_pacald_e,-0.0
EX_peamn_e,-0.0
EX_phe__L_e,-0.0
EX_pheme_e,1.995201366437444
EX_chol_e,-0.0
EX_chtbs_e,-0.0
EX_cit_e,-0.0
EX_cl_e,-0.11200398068656837
EX_pi_e,-27.5074470496958
EX_dad_2_e,-0.0
EX_pnto__R_e,-0.0
EX_ppa_e,-0.0
EX_damp_e,-0.0
EX_ppal_e,-0.0
EX_dca_e,-0.0
EX_pppn_e,-0.0
EX_ppt_e,-0.0
EX_dcmp_e,-0.0
EX_pro__L_e,-0.0
EX_dcyt_e,-0.0
EX_progly_e,-0.0
EX_psclys_e,-0.0
EX_ddca_e,-0.0
EX_pser__L_e,-0.0
EX_ptrc_e,-0.0
EX_dgmp_e,-0.0
EX_dgsn_e,-0.0
EX_val__L_e,-0.0
EX_xan_e,-0.0
EX_dha_e,-0.0
EX_xmp_e,-0.0
EX_dimp_e,-0.0
EX_din_e,-0.0
EX_xtsn_e,-0.0
EX_pydam_e,-0.0
EX_xyl__D_e,-0.0
EX_xylu__L_e,-0.0
EX_zn2_e,-0.007337820828841463
12DGR120tipp,2.0
12DGR140tipp,2.0
12DGR141tipp,2.0
12DGR160tipp,2.0
12DGR161tipp,2.0
12DGR180tipp,1.0
EX_pydx_e,-0.0
EX_pydxn_e,-0.0
EX_pyr_e,-1000.0
EX_quin_e,-0.0
EX_r5p_e,-0.0
EX_rfamp_e,-0.0
EX_rib__D_e,-0.0
EX_rmn_e,-0.0
EX_sbt__D_e,-0.0
EX_sel_e,-0.0
EX_ser__D_e,-0.0
EX_ser__L_e,-0.0
EX_skm_e,-0.0
12DGR181tipp,1.5
12PPDRtex,-1.0
12PPDRtpp,-1.0
EX_dms_e,-0.0
12PPDStex,-1.0
12PPDStpp,-1.0
14GLUCANabcpp,0.0
EX_slnt_e,-0.0
EX_so2_e,-0.0
EX_so3_e,-0.0
EX_dmso_e,-0.0
EX_so4_e,-6.4271900036425205
EX_spmd_e,1.0
EX_succ_e,-249.93114995586768
14GLUCANtexi,0.0
23CAMPtex,0.0
23CCMPtex,0.0
EX_sucr_e,-0.0
EX_sulfac_e,-0.0
23CGMPtex,0.0
EX_tartr__D_e,-0.0
23CUMPtex,0.0
EX_dopa_e,-0.0
23DAPPAt2pp,0.0
23DAPPAtex,0.0
23PDE2pp,0.0
23PDE4pp,0.0
EX_tartr__L_e,-0.0
EX_taur_e,-0.0
EX_tcynt_e,-0.0
23PDE7pp,0.0
23PDE9pp,0.0
EX_doxrbcn_e,-0.0
26DAHtex,0.0
2AGPA120tipp,0.0
EX_thm_e,-0.0
EX_thr__L_e,-0.0
EX_dtmp_e,-0.0
EX_thrp_e,-0.0
2AGPA140tipp,0.0
2AGPA141tipp,0.0
EX_thym_e,1.0
EX_dump_e,-0.0
EX_thymd_e,-0.0
2AGPA160tipp,0.0
2AGPA161tipp,0.0
EX_tma_e,-0.0
EX_duri_e,-0.0
EX_tmao_e,-0.0
EX_tre_e,-0.0
EX_trp__L_e,-0.0
2AGPA180tipp,0.0
2AGPA181tipp,0.0
2AGPE120tipp,1.0
2AGPE140tipp,1.0
2AGPE141tipp,0.0
2AGPE160tipp,0.0
EX_tsul_e,-0.0
EX_eca4colipa_e,0.25
EX_ttdca_e,-0.0
2AGPE161tipp,0.0
2AGPE180tipp,0.0
2AGPE181tipp,0.0
2AGPEAT120,0.0
EX_ttdcea_e,-0.0
EX_enlipa_e,0.0
2AGPEAT140,0.0
2AGPEAT141,0.0
2AGPEAT160,0.0
EX_ttrcyc_e,-0.0
EX_enter_e,0.0
2AGPEAT161,0.0
EX_etha_e,3.0
2AGPEAT180,0.0
2AGPEAT181,0.0
EX_tungs_e,-0.0
EX_tym_e,-0.0
2AGPG120tipp,0.0
EX_ethso3_e,-0.0
2AGPG140tipp,0.0
2AGPG141tipp,0.0
2AGPG160tipp,0.0
2AGPG161tipp,0.0
EX_tyr__L_e,-0.0
EX_tyrp_e,-0.0
EX_uacgam_e,-0.0
EX_udpacgal_e,-0.0
EX_udpg_e,-0.0
2AGPG180tipp,1.0
2AGPG181tipp,0.0
2AGPGAT120,0.0
EX_udpgal_e,-0.0
EX_etoh_e,9.418633708701437
EX_udpglcur_e,-0.0
2AGPGAT140,0.0
2AGPGAT141,0.0
2AGPGAT160,0.0
2AGPGAT161,0.0
EX_ump_e,-0.0
2AGPGAT180,0.0
EX_f6p_e,-0.0
2AGPGAT181,0.0
EX_ura_e,-0.0
2DGULRGx,0.0
EX_urea_e,1.0
2DGULRGy,0.0
EX_fald_e,-0.0
2DGULRx,0.0
2DGULRy,0.0
EX_uri_e,1.0
2MAHMP,0.0
34dhpactex,0.0
EX_fe2_e,5.659189424377739
3AMACHYD,0.0
3AMPtex,0.0
3CMPtex,0.0
3GMPtex,0.0
EX_fe3_e,-8.0
3HAD100,7.236990356718368
EX_fe3dcit_e,-0.0
3HAD120,15.421026290108903
5DOAN,1.0
EX_fe3dhbzs_e,-0.0
5MTRtex,-1.0
5MTRtpp,1.0
3HAD121,5.236990356718368
3HAD140,4.7463677323852735
A5PISO,5.837329278861815
EX_fe3hox_e,0.0
AACPS1,4.0
AACPS2,2.0
3HAD141,5.236990356718368
EX_fe3hox_un_e,0.0
AACPS3,2.0
AACPS4,3.0
AACPS5,2.0
3HAD160,3.746367732385273
AACPS6,3.0
EX_fecrm_e,0.0
AACPS7,3.0
3HAD161,4.236990356718368
AACPS8,13.421026290108903
EX_fecrm_un_e,0.0
AACPS9,5.236990356719391
3HAD180,2.0
3HAD181,2.0
AACTOOR,0.0
AADDGT,1.0
AAMYL,0.0
AAMYLpp,0.0
AB6PGH,0.0
ABTA,35.12893590032021
ABUTD,1.0
3HAD40,2.0
3HAD60,2.0
3HAD80,2.0
3HCINNMH,0.0
3HPPPNH,0.0
ABUTt2pp,1.0
EX_feenter_e,0.0
ABUTtex,0.0
3HPPtex,0.0
3HPPtpp,0.0
ACACCT,0.0
ACACT1r,18.658016646828294
3KGK,-0.0
ACACT2r,18.658016646828294
EX_feoxam_e,0.0
ACACT3r,17.658016646828294
ACACT4r,12.421026290108903
3NTD2pp,0.0
3NTD4pp,0.0
EX_feoxam_un_e,0.0
ACACT5r,-1.0
EX_for_e,941.683973363607
ACACT6r,-1.0
3NTD7pp,0.0
3NTD9pp,0.0
EX_fru_e,-15.02461517608412
3OAR100,7.236990356718368
ACACT7r,-1.0
EX_frulys_e,-0.0
ACACT8r,4.0
ACACt2pp,0.0
ACACtex,0.0
3OAR120,15.421026290108903
3OAR121,5.236990356718368
3OAR140,14.421026290108903
ACALD,-1.0
3OAR141,5.236990356718368
EX_fruur_e,-0.0
3OAR160,3.746367732385273
ACALDtex,0.0
EX_fuc__L_e,-0.0
3OAR161,4.236990356718368
EX_fum_e,0.0
ACALDtpp,0.0
3OAR180,2.0
EX_fusa_e,-0.0
ACANTHAT,0.0
3OAR181,2.0
ACBIPGT,0.0
EX_g1p_e,-0.0
ACCOAC,67.53651085069042
3OAR40,2.0
EX_g3pc_e,-0.0
3OAR60,2.0
ACCOAL,1000.0
ACGAL1PPpp,0.0
3OAR80,2.0
EX_g3pe_e,-0.0
ACGAL1Ptex,0.0
ACGALtex,0.0
ACGAM1PPpp,0.0
3OAS100,7.236990356718368
ACGAM1Ptex,0.0
ACGAMK,9.0
ACGAMT,1.0
3OAS120,15.421026290108903
3OAS121,5.236990356718368
3OAS140,14.421026290108903
ACGAptspp,0.0
EX_g3pg_e,-0.0
ACGAtex,0.0
ACGK,11.365010846348017
ACGS,11.365010846348017
3OAS141,5.236990356718368
3OAS160,3.746367732385273
3OAS161,4.236990356718368
ACHBS,6.251758790564461
EX_g3pi_e,-0.0
3OAS180,2.0
ACKr,-956.4638172809879
EX_g3ps_e,-0.0
ACLS,18.81298908566097
ACM6PH,9.0
ACMAMUT,1.0
3OAS181,2.0
EX_g6p_e,-0.0
3OAS60,2.0
ACMANAptspp,0.0
EX_gal_e,-300.81654749014183
ACMANAtex,0.0
ACMUMptspp,0.0
3OAS80,2.0
3OXCOAT,0.0
ACMUMtex,0.0
EX_gal_bD_e,-0.0
ACNAMt2pp,0.0
3PEPTabcpp,1.0
3PEPTtex,0.0
3UMPtex,0.0
EX_gal1p_e,-0.0
42A12BOOXpp,0.0
ACNAMtex,0.0
ACNML,0.0
ACOAD1f,-18.658016646828294
4HOXPACDtex,0.0
4HTHRS,0.0
ACOAD2f,-18.658016646828294
EX_galct__D_e,-0.0
ACOAD3f,-17.658016646828294
ACOAD4f,-12.421026290108903
4PCP,2.0
4PCPpp,0.0
ACOAD5f,1.0
4PEPTabcpp,1.0
EX_galctn__D_e,-0.0
4PEPTtex,0.0
5DGLCNR,-1.0
ACOAD6f,0.0
ACOAD7f,3.0
ACOAD8f,2.0
ACOATA,-1.0
5DGLCNt2rpp,-1.0
5DGLCNtex,-1.0
ACODA,10.365010846348017
EX_galctn__L_e,-0.0
ACOLIPAabctex,0.0
ACONIs,-0.0
EX_galt_e,-0.0
ACONMT,0.0
ACONTa,177.94389050782348
ACONTb,177.94389050782348
ACOTA,-10.365010846348017
ACPPAT120,2.0
AGM4PCPpp,0.0
AGM4PH,1.0
AGM4Pt2pp,5.0
AGMH,7.0
ACPPAT140,1.0
EX_galur_e,-0.0
ACPPAT141,2.0
ACPPAT160,2.3731838661926368
AGMHE,4.0
AGMT,1.0
ACPPAT161,2.618495178359184
AGMt2pp,2.0
EX_gam_e,-0.0
AGMtex,0.0
ACPPAT180,3.0
ACPPAT181,2.5
ACPS1,-0.0
AGPAT120,1.0
AGPAT140,1.0
EX_gam6p_e,-0.0
ACS,1.0
ACSERtex,0.0
AGPAT141,1.0
EX_gbbtn_e,-0.0
ACSERtpp,0.0
AGPAT160,1.3731838661926365
EX_gdp_e,-0.0
AGPAT161,1.618495178359184
AGPAT180,2.0
AGPAT181,1.5
AGPR,-11.365010846348017
ACt2rpp,-1000.0
ACt4pp,1.0
ACtex,-999.0
ADA,0.0
ADCL,0.014395900687669102
AGt3,-0.0
AHCYSNS,1.0
ADCS,0.014395900687669102
AICART,15.679250053713087
AMALT3,0.0
AIRC2,13.640626975464457
AIRC3,-13.640626975464457
AKGDH,13.29421888629246
AKGt2rpp,-1.0
AKGtex,-1.0
ALAALAD,1.0
ALAALAabcpp,1.0
ADD,0.0
ADEt2rpp,-1.0
ADEtex,-1.0
ADK1,134.69170785242278
ADK3,-23.431726356216828
ADK4,-1.0
ADMDC,1.0
ADNCYC,0.0
ADNK1,2.0
ALAALAr,9.597957082674037
ALAALAtex,0.0
ALAGLUE,1.0
ALAR,2.896935624011057
ADNUC,1.0
ADNt2pp_copy1,999.0
ADNt2pp_copy2,-1000.0
ADNtex,-1.0
ADOCBIK,0.0
ADOCBLS,-0.0
ALATA_D2,1.0
ALATA_L,-1.0
ALATA_L2,1.0
ALATRS,0.0
ALAabcpp,0.0
ALAt2pp_copy1,1000.0
ADOCBLabcpp,0.0
ADOCBLtonex,0.0
ALAt2pp_copy2,-1000.0
AMALT4,0.0
ALAt4pp,0.0
ALAtex,0.0
ALCD19,-257.97245210767835
ALCD2x,-9.418633708701437
ADPRDP,0.0
ADPT,1.0
ADSK,6.333842593802302
ADSL1r,10.434838496170782
ADSL2r,13.640626975464457
ADSS,10.434838496170782
AGDC,18.0
ALDD19xr,0.0
ALDD2x,0.0
AMANAPEr,-0.0
ALDD2y,1.0
ALDD3y,0.0
ALDD4,0.0
AGM3PA,4.0
AGM3PApp,1.0
AGM3PH,1.0
AGM3Pt2pp,2.0
AGM4PA,1.0
ALLK,0.0
ALLPI,0.0
ALLTAMH,0.0
ALLTN,0.0
ALLTNt2rpp,0.0
AGM4PApp,1.0
AGM4PCP,3.0
ALLTNtex,0.0
AMANK,-0.0
ALLULPE,0.0
AMAOTr,4.3037072309920606e-05
ALLabcpp,0.0
ALLtex,0.0
AMMQLT8,0.0
ALPATE160pp,0.0
ASCBptspp,0.0
ASCBtex,0.0
ALPATG160pp,0.0
AMPMS2,0.0047986335625561476
ALR2,1.0
ALR4x,1.0
ASNN,1.0
ASNNpp,0.0
AMPN,1.0
ASNS1,0.0
ALTRH,-0.0
AM3PA,1.0
ASNS2,6.187150732833955
AMPTASECG,1.0
AM4PA,1.0
ASNTRS,0.0
AM4PCP,0.0
AMALT1,0.0
ASNabcpp,0.0
ASNt2rpp,0.0
ASNtex,0.0
AMALT2,0.0
ASO3t8pp,-0.0
AMPTASEPG,0.0
ASO3tex,0.0
ASP1DC,0.01239467682524086
AMPtex,0.0
ASPCT,9.118224167380093
ANHGMtex,0.0
ASPK,25.00495055840034
ASPO3,0.049019225361082164
ANHMK,9.0
ASPO4,0.0
ASPO5,0.0
ANPRT,2.0
ASPO6,0.0
ANS,2.0
AOBUTDs,0.0
AOXSr2,4.3037072309920606e-05
ASPT,1.0
CAT,0.0
ASPTA,-77.99936641161793
AP4AH,0.0
ASPTRS,0.0
CAt6pp,-1000.0
CBIAT,0.0
AP4AS,0.0
CBItonex,0.0
AP5AH,-0.0
CBIuabcpp,0.0
ASPabcpp,0.0
ASPt2_2pp,1.0
ASPt2_3pp,0.0
ASPt2pp_copy1,0.0
CBL1abcpp,0.0
CBL1tonex,0.0
APCS,0.0
CBLAT,0.0
CBMD,0.0
CBMKr,16.483235013728113
CBPS,1.0
ASPt2pp_copy2,-1.0
ASPtex,0.0
ASR,-0.0
AST,1.0
ATHRDHr,-1.0
ATPHs,1.0
ATPM,8.39
CCGS,0.0
CD2abcpp,0.0
CD2t3pp,1000.0
CD2tex,0.0
ATPPRT,2.038623078248629
APG3PAT120,1.0
ATPS4rpp,988.0327177507987
BALAt2pp,0.0
BALAtex,0.0
BETALDHx,0.0
CD2tpp,1000.0
CDAPPA120,0.0
CDAPPA140,0.0
CDAPPA141,0.0
CDAPPA160,0.0
CDAPPA161,0.0
CDAPPA180,0.0
CDAPPA181,0.0
CDGR,0.0
BETALDHy,0.0
BMOCOS,0.002625261410905157
BMOGDS1,0.002625261410905157
BMOGDS2,0.002625261410905157
BPNT,6.333842593802302
BSORx,0.0
BSORy,0.0
CDGS,0.0
CDPMEK,0.05140778287420016
BTNt2ipp,0.0
APG3PAT140,0.0
BTNtex,0.0
BTS5,4.3037072309920606e-05
BUTCT,0.0
CFAS160E,0.0
CFAS160G,0.0
CFAS180E,0.0
BUTSO3abcpp,0.0
BUTSO3tex,0.0
CFAS180G,0.0
APG3PAT141,1.0
CGLYabcpp,1.0
CGLYtex,0.0
CHLabcpp,0.0
CHLt2pp,0.0
CHLtex,0.0
BUTt2rpp,0.0
BUTtex,0.0
BWCOGDS1,0.0
BWCOGDS2,0.0
BWCOS,0.0
CA2t3pp,999.8879960193134
CA2tex,0.11200398068660888
CADVtpp,0.0
CHOLD,0.0
CHORM,6.958750295935682
CHORS,8.977944830185907
CHRPL,0.0047986335625561476
CHTBSptspp,0.0
CHTBStex,0.0
CINNDO,-0.0
CITL,0.0
CLt3_2pp,0.05600199034328419
CITt3pp,0.0
APG3PAT160,1.3731838661926365
CITt7pp,0.0
CITtex,0.0
CLtex,0.11200398068656837
CMPN,0.0
CMPtex,0.0
CLIPAabctex,1.0
APG3PAT161,1.618495178359184
CLPNH120pp,2.0
CLPNH140pp,2.0
CLPNH141pp,2.0
CMtex,0.0
CMtpp,0.0
CO2tex,-1000.0
CLPNH160pp,2.0
CO2tpp,-999.0
COBALT2abcpp,0.0
COBALT2t3pp,0.0
COBALT2tex,0.0005379634038740076
CLPNH161pp,2.0
CLPNH180pp,1.0
CLPNH181pp,2.0
CLPNS120pp,2.0
CLPNS140pp,2.0
COBALT2tpp,0.0005379634038740076
APG3PAT180,2.0
COLIPAKpp,0.75
CLPNS141pp,2.0
CLPNS160pp,2.0
APG3PAT181,1.5
CLPNS161pp,2.0
COLIPAPabctex,0.75
COLIPAabcpp,1.0
APH120,1.0
COLIPAabctex,0.0
CLPNS180pp,1.0
APH140,1.0
CLPNS181pp,2.0
CPGNR1,0.0
APH141,1.0
APH160,1.0
CPGNR2,0.0
CPGNR3,0.0
APH161,1.0
CYANSTpp,0.0
CPGNUtex,0.0
APH180,1.0
APH181,1.0
CPGNUtpp,0.0
APPLDHr,0.0
CPGNabcpp,0.0
CPGNexs,0.0
CPGNtonex,0.0
CPH4S,0.0
CPMPS,0.005250522821810314
CYANtex,0.0
CYNTAH,0.0
CYNTt2pp,0.0
CYNTtex,0.0
CYSDDS,0.0
CYSDS,1.0
CYSDabcpp,0.0
CYSDtex,0.0
CYSS,7.333842593802302
CYSSADS,-0.0
CPPPGO,1.502420835317433
CPPPGO2,0.49757916468256697
CRNBTCT,-0.0
CRNCAL2,0.0
CRNCAR,0.0
CRNCBCT,0.0
CYSTL,4.311939418146095
APRAUR,0.009597267125112295
CYSTRS,0.0
CYSabc2pp,0.0
CRNCDH,0.0
CRNDCAL2,0.0
ARAI,0.0
CRNDabcpp,0.0
CYSabcpp,0.0
CYStex,0.0
ARBTNR1,0.0
CYStpp,0.0
CYTBD2pp,4.0
CYTBDpp,1000.0
CYTBO3_4pp,983.8223429655046
CYTD,0.0
CRNDt2rpp,0.0
CRNDtex,0.0
CRNabcpp,0.0
CRNt2rpp,0.0
CRNt7pp,-0.0
CYTDH,1.0
CRNt8pp,0.0
CYTDK2,0.0
ARBTNR2,0.0
CYTDt2pp_copy1,1000.0
CRNtex,0.0
CS,177.94389050782345
CSND,1.0
CYTDt2pp_copy2,-1000.0
CYTDtex,0.0
CSNt2pp,0.0
ARBTNR3,0.0
CSNtex,0.0
CTBTCAL2,0.0
CTBTabcpp,0.0
CYTK1,26.892810783113077
CYTK2,1.0
D_LACt2pp,-1.0
D_LACtex,-1.0
CTBTt2rpp,-0.0
CTECOAI6,1.0
ARBTNabcpp,0.0
CTECOAI7,-2.0
CTECOAI8,2.0
DAAD,1.0
DADA,0.0
DADK,1.0
DADNt2pp,0.0
DADNtex,0.0
DAGK120,2.0
CTPS2,5.454263016275003
CU1Opp,0.0
CU1abcpp,0.0
CU2abcpp,0.0
CU2tex,0.015256642133866854
DAGK140,2.0
ARBTNexs,0.0
DAGK141,2.0
DAGK160,2.0
CU2tpp,0.015256642133866854
CUt3,0.0
CUtex,0.0
DAGK161,2.0
ARBTNtex,0.0
DAGK180,1.0
DAGK181,1.5
CYANST,0.0
DALAt2pp,10.298978541337018
ARBTNtonex,0.0
DALAtex,0.0
DAMPtex,0.0
DCYTt2pp,0.0
ARBTNtpp,0.0
DCYTtex,0.0
DDCAtexi,0.0
DAPAL,0.0
DAPDC,7.384322385472332
DAPE,7.982279468146368
DAPabcpp,0.0
DDGALK,-0.0
DDGLCNt2rpp,0.0
DDGLCNtex,0.0
DDGLK,0.0
DDPA,8.977944830185907
DAPtex,0.0
DASYN120,3.0
DASYN140,3.0
DASYN141,3.0
DASYN160,3.3731838661926368
DDPGALA,-0.0
DGK1,-1.0
DGMPtex,0.0
DASYN161,3.618495178359184
ARBTptspp,0.0
DASYN180,3.0
DASYN181,3.0
DGSNt2pp,0.0
DGSNtex,0.0
DHACOAH,0.0
DATPHs,1.0
DB4PS,0.01919453425022459
DHAD1,18.81298908566097
ARBTtex,0.0
DHAD2,6.251758790564461
DHAPT,0.0
DBTS,4.3037072309920606e-05
DC6PH,0.0
DCAtex,0.0
DHAtex,0.0
ARBabcpp,0.0
DHAtpp,0.0
DHBD,0.0
DHBS,0.0
DHBSH,0.0
DHCIND,-0.0
DCMPtex,0.0
DCTPD,1.0
DCYTD,0.0
DHCINDO,0.0
ARBt2rpp,1.0
DHDPRy,7.982279468146368
DHDPS,7.982279468146368
ARBt3ipp,1.0
DHFR,1.5774499177183603
DHFS,0.014395900687669102
FFSD,0.0
ARBtex,0.0
DNMPPA,0.014395900687669102
DHMPTR,0.0
DHNAOT4,0.0
DHNCOAS,0.0
DNTPPA,0.014395900687669102
ARGAGMt7pp,-1.0
DOGULNR,-0.0
DHNCOAT,0.0
DHNPA2r,0.014395900687669102
DOPAtex,0.0
ARGDC,0.0
DHNPTE,0.0
DOXRBCNtex,0.0
ARGDCpp,1.0
DOXRBCNtpp,0.0
DHORD2,8.118224167380093
ARGORNt7pp,0.0
DHORD5,1.0
DHORDfum,0.0
DHORTS,-9.118224167380093
DHPPD,0.0
DPCOAK,0.01239467682524086
DPR,0.01239467682524086
DRPA,5.418633708701438
DSBAO1,0.0
DHPPDA2,0.009597267125112295
ARGSL,8.365010846348017
DHPS2,0.014395900687669102
DHPTDCs2,1.0
DSBAO2,0.0
DSBCGT,0.0
DSBDR,0.0
DHPTDNR,0.0
DHPTDNRN,0.0
ARGSS,8.365010846348017
DHPTPE,0.0
DHQS,8.977944830185907
DSBGGT,0.0
DSERDHr,-1.0
DSERt2pp,0.0
DSERtex,0.0
DHQTi,8.977944830185907
ARGTRS,0.0
DIMPtex,0.0
DINSt2pp,0.0
DTARTD,-0.0
ARGabcpp,0.0
DTMPK,0.5630540170306912
DINStex,0.0
DKGLCNR1,0.0
DTMPtex,0.0
ARGt3pp,0.0
DUMPtex,0.0
DURADx,-0.0
DURIK1,0.0
DURIPP,1.0
DURIt2pp,0.0
DURItex,0.0
DKGLCNR2x,0.0
DUTPDP,2.5630540170306912
ARGtex,0.0
DXPRIi,0.05140778287420016
DXPS,0.06100504999931246
DKGLCNR2y,0.0
DMATT,0.0059821530510789644
DMPPS,0.05140778287420016
DMQMT,0.0
DXYLK,-0.0
E4PD,0.0047986335625561476
DMSOR1,0.0
ASAD,-25.00495055840034
DMSOR1pp,0.0
DMSOR2,0.0
EAR100x,1.0
EAR100y,1.0
EAR120x,14.421026290108903
DMSOR2pp,0.0
EAR120y,1.0
DMSOtex,0.0
ASCBPL,0.0
DMSOtpp,0.0
DMStex,0.0
EAR121x,4.236990356718368
EAR121y,1.0
EAR140x,3.746367732385273
FCLK,-0.0
EAR140y,1.0
EAR141x,1.0
EAR141y,4.236990356718368
EAR160x,2.746367732385273
EAR160y,1.0
EAR161x,3.236990356718368
EAR161y,1.0
EAR180x,1.0
EAR180y,1.0
EAR181x,1.0
EAR181y,1.0
ECOAH5,-1.0
ECOAH6,-1.0
