"Reaction","WT_mean","mip6_mean","log2FC","p_value","FDR"
"ICDHyr",0.145758900534621,0.303637321950711,1.05876000386677,7.27068124253604e-22,1.26759057128887e-21
"ICL",2e-04,0,-7.65105169117893,1.44019401345064e-28,1.21145731719672e-27
"IG3PS",0,0.0020908610834597,11.0305713327774,1.44019401345064e-28,1.21145731719672e-27
"IGPDH",0,0.0020908610834597,11.0305713327774,1.44019401345064e-28,1.21145731719672e-27
"IMPC_rev",0,0.0020908610834597,11.0305713327774,1.44019401345064e-28,1.21145731719672e-27
"INSK",0.0486213080635176,0,-15.5693307581641,6.59480615233715e-25,2.41809558919029e-24
"LEUTA",0.00171609984294549,1.01185820736149e-05,-7.27085730256724,1.92933197761105e-27,1.25406578544718e-26
"LPCAT_SC",3.02165139647554e-05,7.19863235719983e-07,-4.18194368567114,1.5581654764771e-14,2.43073814330427e-14
"MDH_rev",0,0.248267413546983,17.9215411978209,1.20310417258998e-25,6.70300896157277e-25
"METS",0.00349613578142318,0,-11.771958096535,4.11742369395262e-25,1.74888590564918e-24
"MEVK1",0.00316739823707903,0.00057589058857509,-2.45738404715999,7.75233182568527e-05,0.000107629461269223
"MEVK2",0.00273725448923046,0.00763232449214884,1.47905498678751,4.63636832557788e-11,7.07829897392495e-11
"MEVK4",0.00158369911853934,0,-10.6299932314007,0.000558216779750804,0.000767548072157356
"MTHFC",0,0.0222032304008786,14.4385469478787,5.90312825214743e-25,2.18953856891886e-24
"MTHFC_rev",0.00349613578142482,0,-11.7719580965357,3.74025102628116e-25,1.63731396966798e-24
"MTHFD",0,0.0222032304008785,14.4385469478787,5.02296227717368e-25,1.99523223787732e-24
"MTHFD_rev",0.00349613578141189,0,-11.7719580965303,1.64490503385653e-25,8.30193246499354e-25
"MTHFR3",0.00349613578142318,0,-11.771958096535,4.11742369395262e-25,1.74888590564918e-24
"NDPK2",1.1514539665902,1.84023889268839,0.676435859072267,6.36496298371316e-22,1.26759057128887e-21
"NFORTYRt",0,0.0100561846587094,13.2959388827679,5.69814722594354e-25,2.14430277186823e-24
"NFTYROX",0,0.0100561846587094,13.2959388827679,5.69814722594354e-25,2.14430277186823e-24
"OAAt2m",0.0986475029652469,0,-16.5900095371278,1.55774150140705e-25,7.955608382186e-25
"P5CDm",0.0555382049362946,0.0968344092363731,0.802028161206494,2.85770706661097e-23,7.75921728845638e-23
"PAtm_SC",8.25006896209049e-05,0,-6.38371620754652,4.77938015678093e-25,1.93429630873492e-24
"PCDAGAT",3.02165139647554e-05,7.19863235719983e-07,-4.18194368567114,1.5581654764771e-14,2.43073814330427e-14
"PGL",0.406701338577933,0.997228797177641,1.29395270467037,7.79826996356911e-22,1.26759057128887e-21
"PGMT_rev",1.11801959139671,1.80838821661342,0.693758460447733,1.0086527501888e-24,3.09316582707594e-24
"PPAm",0.00825006896209049,0,-13.0103653235847,4.66786377712601e-25,1.93429630873492e-24
"PRAMPC",0,0.0020908610834597,11.0305713327774,1.44019401345064e-28,1.21145731719672e-27
"PRATPP",0,0.0020908610834597,11.0305713327774,1.44019401345064e-28,1.21145731719672e-27
"PRMICI",0,0.0020908610834597,11.0305713327774,1.44019401345064e-28,1.21145731719672e-27
"PRO1xm",0.0555382049362946,0.0968344092363731,0.802028161206494,2.85770706661097e-23,7.75921728845638e-23
"PROtm",0.0555382049362946,0.0968344092363731,0.802028161206494,2.85770706661097e-23,7.75921728845638e-23
"PRPPS",0,0.0020908610834597,11.0305713327774,1.44019401345064e-28,1.21145731719672e-27
"PSERS_SC",0,0.00825006896209993,13.0103653235863,1.44019401345064e-28,1.21145731719672e-27
"PSERSm_SC",8.25006896209049e-05,0,-6.38371620754652,4.77938015678093e-25,1.93429630873492e-24
"PStm_SC",0,7.10046918869256e-05,6.17001901174036,1.44019401345064e-28,1.21145731719672e-27
"PStm_SC_rev",1.14959977340407e-05,0,-3.64339419186909,2.53558196072377e-25,1.16963942059193e-24
"PUNP1_rev",0.0214693756544118,0.0359757105559637,0.744715849870985,2.21634761079653e-08,3.23405824840718e-08
"PUNP5_rev",0.0145063349016271,0,-13.8244948901771,3.30354187243394e-08,4.77178270462681e-08
"RPE",0.175753510401084,0.568044575411941,1.69244497086655,7.79826996356911e-22,1.26759057128887e-21
"RPI_rev",0.229608882558422,0.427845276147283,0.897907795948415,7.79941358239863e-22,1.26759057128887e-21
"R_TM_etoh_c_sink",0.00015817404928034,1e-04,-0.656249854297075,1.44019401345064e-28,1.21145731719672e-27
"R_TM_udpg_c_sink",1.11801959139671,1.80838821661342,0.693758460447733,1.009038676745e-24,3.09316582707594e-24
"SBTR",0.819299847293467,2.18172596119736,1.41300535061036,7.78570074654748e-22,1.26759057128887e-21
"SBT_Dt_rev",0.819299847293467,2.18172596119736,1.41300535061036,7.78570074654748e-22,1.26759057128887e-21
"SERt2m",0.00825006896209473,0,-13.0103653235854,3.84099369084396e-25,1.66443059936571e-24
"SUCD1m",0,2.33048246912502,21.1521978487336,1.42371000550344e-09,2.12073469569784e-09
"SUCD3_u6m",0,2.63533217257119,21.3295539357524,2.73839342687584e-10,4.13651683144274e-10
"SUCD3_u6m_rev",0,9.03225806451613e-05,6.51289972351887,2.14900478801848e-09,3.19004516975754e-09
"THRA",0.00959571701942606,0.00420973774984071,-1.1884679273222,3.72509877941202e-22,8.32326758524873e-22
"TKT1",0.0878767552005645,0.284022287705971,1.6924393020591,7.77315092478508e-22,1.26759057128887e-21
"TKT2",0.0878767552005644,0.284022287705971,1.69243930205911,7.79941358239863e-22,1.26759057128887e-21
"TREHv",0,0.853852038281332,19.7036282548355,1.00807412674115e-24,3.09316582707594e-24
"TREt2",1.03303951375763,2,0.953103886455999,1.00826696571384e-24,3.09316582707594e-24
"TREt2v",0,0.853852038281332,19.7036282548355,1.00807412674115e-24,3.09316582707594e-24
"TRIGS_SC",0.00144150066498835,0.00439116573789189,1.60636051136038,1.5581654764771e-14,2.43073814330427e-14
"TYRNFT",0,0.0100561846587094,13.2959388827679,5.69814722594354e-25,2.14430277186823e-24
"TYRt6",0,0.426926019140666,18.7036299444638,1.00807412674115e-24,3.09316582707594e-24
"TYRt7",0,0.426926019140666,18.7036299444638,1.00807412674115e-24,3.09316582707594e-24
"URAt2",0,0.072357162208585,16.1428681456315,1.92963057232252e-25,9.19790572807067e-25
"URIK1",0.0175057650504563,0.0478490911379159,1.45060914942028,3.52651318881554e-07,5.00951707947637e-07
"URIK2",0.0548513971580851,0.0245080710706386,-1.16223886562343,0.000658193431511635,0.000902124543509557
"VALTA",0.00664800385881275,0.0138238658022954,1.05605535624271,1.44019401345064e-28,1.21145731719672e-27
