reaction,flux
ACMANAtex,0.0
ACMUMptspp,0.0
ACMUMtex,0.0
ACNAMt2pp,0.0
ACALD,3.0
ACALDtex,0.0
ACNAMtex,0.0
2AGPE181tipp,0.0
ACNML,0.0
ACALDtpp,0.0
ACANTHAT,0.0
ACBIPGT,0.0
ACOAD1f,0.0
ACOAD2f,0.0
ACCOAC,7.0001762733004504
2AGPEAT120,0.0
ACCOAL,0.0
ACGAL1PPpp,0.0
ACGAL1Ptex,0.0
ACGALtex,0.0
ACOAD3f,1.0
ACOAD4f,1.0
ACOAD5f,1.0
ACOAD6f,0.0
ACOAD7f,-1.0536570089314523e-05
ACOAD8f,0.0
ADPT,1.0
ACOATA,-1.0
2AGPEAT140,0.0
ACODA,2.442185732970161e-05
ADSK,1.0000203352004868
ADSL1r,2.4620831920351633e-05
ADSL2r,3.688088501086563e-05
2AGPEAT141,0.0
ADSS,2.4620831920351633e-05
2AGPEAT160,0.0
AGDC,0.0
2AGPEAT161,0.0
AGM3PA,0.0
AGM3PApp,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
AGM3PH,0.0
AGM3Pt2pp,0.0
AGM4PA,0.0
ACOLIPAtex,0.0
2AGPG120tipp,0.0
ACONIs,-0.0
ACONMT,0.0
ACONTa,3.0000887251525885
ACONTb,3.0000887251525885
ACOTA,-2.442185732970161e-05
AGM4PApp,0.0
AGM4PCP,0.0
AGM4PCPpp,0.0
AGM4PH,0.0
AGM4Pt2pp,0.0
AGMH,0.0
AGMHE,0.0
ACPS1,-0.0
ACS,0.0
ACSERtex,0.0
AGMT,0.0
AGMt2pp,0.0
ACSERtpp,0.0
AGMtex,0.0
2AGPG140tipp,0.0
AGPAT120,1.1477777572600128e-05
AGPAT140,0.0
ACt2rpp,-1.3632243976342124
ACt4pp,0.0
ACtex,-1.3632243976342124
ADA,0.0
AGPAT141,0.4999885222224274
AGPAT160,5.268285044652671e-06
ADCL,5.5234018098615205e-08
2AGPG141tipp,0.0
ADCS,5.5234018098615205e-08
ADD,0.0
AGPAT161,1.1477777572599379e-05
AGPAT180,0.0
AGPAT181,0.0
AGPR,-2.442185732970161e-05
AGt3,-0.0
ADEt2rpp,0.0
ADEtex,0.0
ADK1,1.0
ADK3,4.000131079407136
AHCYSNS,3.6822678732410134e-08
AICART,4.470281456940495e-05
ADK4,-1.0
2AGPG160tipp,0.0
ADMDC,0.0
ADNCYC,0.0
ADNK1,1.0
AIRC2,3.688088501086563e-05
AIRC3,-3.688088501086563e-05
AKGDH,1.0
AKGt2rpp,0.0
AKGtex,0.0
ADNUC,0.0
ADNt2pp_copy1,500.0
ADNt2pp_copy2,-500.0
ALAALAD,0.0
2AGPG161tipp,0.0
ALAALAabcpp,0.0
ALAALAr,2.29357402508151e-06
ADNtex,0.0
ADOCBIK,-0.0
ADOCBLS,0.0
ADOCBLabcpp,0.0
ADOCBLtonex,0.0
ALAALAtex,0.0
ALAGLUE,0.0
ALAR,3.4403610376222653e-06
ALATA_D2,0.0
ALATA_L,-1.000083067917452
ALATA_L2,0.0
ADPRDP,0.0
2AGPG180tipp,0.0
ALLtex,0.0
ALPATE160pp,0.0
ALPATG160pp,0.0
ALR2,0.0
ALATRS,0.0
ALAabcpp,0.0
ALAt2pp,0.0
ALAt4pp,0.0
ALR4x,0.0
2AGPG181tipp,0.0
ALTRH,-0.0
AM3PA,0.0
ALAtex,0.0
ALCD19,0.0
ALCD2x,-1.0
AM4PA,0.0
AM4PCP,0.0
2AGPGAT120,0.0
AMALT1,0.0
AMALT2,0.0
ALDD19xr,0.0
ALDD2x,0.0
AMALT3,0.0
ALDD2y,0.0
AMALT4,0.0
2AGPGAT140,0.0
AMANAPEr,-0.0
AMANK,-0.0
AMAOTr,0.0
AMMQLT8,0.0
AMPMS2,1.8411339366205064e-08
AMPN,1.9999999631772147
ALDD3y,0.0
ALDD4,0.0
ALLK,0.0
ALLPI,0.0
ALLTAMH,0.0
ALLTN,0.0
ALLTNt2rpp,0.0
AMPTASECG,0.0
AMPTASEPG,0.0
AMPtex,0.0
ALLTNtex,0.0
2AGPGAT141,0.0
ALLULPE,0.0
ANHGMtex,0.0
ANHMK,0.0
ALLabcpp,0.0
2AGPGAT160,0.0
ANPRT,4.692827486883839e-06
ANS,4.692827486883839e-06
2AGPGAT161,0.0
AOBUTDs,0.0
AOXSr,-0.0
AP4AH,-0.0
ASNtex,0.0
ASO3t8pp,-0.0
2AGPGAT180,0.0
ASO3tex,0.0
ASP1DC,4.7555746524424115e-08
AP5AH,-0.0
APRAUR,3.6822678732410134e-08
ARAI,0.0
ARBTNR1,0.0
ARBTNR2,0.0
ARBTNR3,0.0
ASPCT,2.7310703941940225e-05
ASPK,1.0000882673459661
ASPO3,1.8807637253908136e-07
ASPO4,0.0
ASPO5,0.0
ASPO6,0.0
ARBTNabcpp,0.0
ARBTNexs,0.0
ARBTNtex,0.0
2AGPGAT181,0.0
ARBTNtonex,0.0
ARBTNtpp,0.0
ARBabcpp,0.0
ASPT,0.0
ASPTA,-1.0002415486814549
ASPTRS,0.0
ASPabcpp,0.0
ARBt2rpp,0.0
ARBt3ipp,0.0
ASPt2_2pp,1.0
2DGLCNRx,0.0
ASPt2_3pp,0.0
ASPt2pp,0.0
ASPtex,0.0
ARBtex,0.0
ARGAGMt7pp,0.0
ARGDC,0.0
2DGLCNRy,0.0
ARGDCpp,0.0
ARGORNt7pp,0.0
ARGSL,2.442185732970161e-05
ARGSS,2.442185732970161e-05
ARGTRS,0.0
ARGabcpp,0.0
ASR,-0.0
AST,0.0
ATHRDHr,-1.0
ATPHs,0.0
ATPM,8.39
ATPPRT,7.821929558539319e-06
ATPS4rpp,37.169587831785854
BALAt2pp,0.0
ARGt3pp,0.0
ARGtex,0.0
ASAD,-1.0000882673459661
BALAtex,0.0
ASCBPL,0.0
2DGULRx,0.0
ASCBptspp,0.0
ASCBtex,0.0
ASNN,0.0
BETALDHx,0.0
BETALDHy,0.0
BPNT,1.0000203352004868
BSORx,0.0
BSORy,0.0
ASNNpp,1.0
ASNS1,1.0
2DGULRy,0.0
ASNS2,1.9905712651085388e-05
ASNTRS,0.0
BTS4,-0.0
BUTCT,0.0
BUTSO3abcpp,0.0
BUTSO3tex,0.0
BUTt2rpp,0.0
ASNabcpp,0.0
ASNt2rpp,-1.0
BUTtex,0.0
2MAHMP,0.0
CA2t3pp,499.9999996089035
34dhpactex,0.0
CA2tex,3.910964779269659e-07
CDAPPA161,0.0
CDAPPA180,0.0
CDAPPA181,0.0
CADVtpp,0.0
CAT,0.0
CDPMEK,1.9724076119221485e-07
3AMPtex,0.0
CFAS160E,0.0
CAt6pp,-500.0
CBIAT,0.0
CFAS160G,0.0
3CMPtex,0.0
CFAS180E,0.0
CFAS180G,0.0
CGLYabcpp,0.0
CBItonex,0.0
CBIuabcpp,0.0
CBL1abcpp,0.0
CGLYtex,0.0
3GMPtex,0.0
CHLabcpp,0.0
CHLt2pp,0.0
CHLtex,0.0
CHORM,2.5926385747954323e-05
CHORS,3.069285859230298e-05
CBL1tonex,0.0
CBLAT,0.0
CBMKr,5.173256127164183e-05
CBPS,0.0
CD2abcpp,0.0
CD2t3pp,0.0
CD2tex,0.0
CHRPL,1.8411339366205067e-08
CINNDO,-0.0
CITL,0.0
CITt7pp,0.0
CD2tpp,0.0
3HAD100,1.0000293788834085
CDAPPA120,0.0
CDAPPA140,0.0
CDAPPA141,0.0
CITtex,0.0
CLIPAtex,0.0
CLPNH120pp,0.0
CLPNH140pp,0.0
CLPNH141pp,0.0
CDAPPA160,0.0
CLPNH160pp,0.0
3HAD120,2.9378883408481826e-05
CLPNH161pp,0.0
3HAD121,1.0
CLPNH180pp,0.0
CLPNH181pp,0.0
CLPNS120pp,0.0
CLPNS140pp,0.0
CRNDCAL2,0.0
CRNDabcpp,0.0
CRNDt2rpp,500.0
CRNabcpp,0.0
CRNt2rpp,-500.0
CRNt7pp,-0.0
CLPNS141pp,0.0
CLPNS160pp,0.0
CRNt8pp,500.0
CLPNS161pp,0.0
CLPNS180pp,0.0
CRNtex,0.0
CLPNS181pp,0.0
3HAD140,0.0
CLt3_2pp,1.9554823896348295e-07
CLtex,3.910964779269659e-07
CS,3.0000887251525885
CSND,1.0000149342381035
CSNt2pp,0.0
CSNtex,0.0
CMPN,1.0000149342381035
CMPtex,0.0
CTBTCAL2,0.0
3HAD141,1.0
CTBTabcpp,0.0
CO2tex,-20.050170296633056
CO2tpp,-20.050170296633056
CTBTt2rpp,-0.0
COBALT2abcpp,0.0
CTPS2,1.0000281871000731
CU1Opp,0.0
CU1abcpp,0.0
COBALT2t3pp,0.0
COBALT2tex,2.6073098528464395e-07
COBALT2tpp,2.60730985284644e-07
COLIPAabcpp,0.0
CU2abcpp,0.0
CU2tex,2.6073098528464395e-07
3HAD160,0.0
CU2tpp,2.60730985284644e-07
CUt3,0.0
CUtex,0.0
COLIPAtex,0.0
CPGNR1,0.0
CPGNR2,0.0
CPGNR3,0.0
CYANST,0.0
CYANSTpp,0.0
CPGNUtex,0.0
CPGNUtpp,0.0
3HAD161,2.2955555145198758e-05
CPGNabcpp,0.0
CPGNexs,0.0
CYANtex,0.0
CYNTAH,0.0
CYNTt2pp,0.0
CPGNtonex,0.0
CPPPGO,1.8411339366205067e-08
3HAD180,0.0
CYNTtex,0.0
CYSDDS,0.0
CPPPGO2,0.0
CRNBTCT,-0.0
CRNCAL2,0.0
CRNCAR,0.0
CRNCBCT,0.0
CYSDS,0.0
CYSDabcpp,0.0
CYSDtex,0.0
CYSS,2.0335200486831795e-05
CYSSADS,-0.0
CYSTL,1.2708199951858218e-05
CRNCDH,0.0
CYSTRS,0.0
3HAD181,0.0
CYSabc2pp,0.0
CYSabcpp,0.0
CYStex,0.0
DALAt2pp,1.146787012540755e-06
DALAtex,0.0
CYStpp,0.0
3HAD40,1.0000293788834085
CYTBD2pp,0.0
DAMPtex,0.0
DAPAL,0.0
DAPDC,2.8335298970769415e-05
DAPE,3.062887299585092e-05
CYTBDpp,1.0
DAPabcpp,0.0
CYTBO3_4pp,25.099999907943303
3HAD60,1.0000293788834085
CYTD,0.0
CYTDH,0.0
DAPtex,0.0
DASYN120,0.0
DASYN140,0.0
DASYN141,0.0
DASYN160,5.268285044652671e-06
DASYN161,6.209492527947458e-06
DASYN180,0.0
DASYN181,0.0
CYTDK2,0.0
CYTDt2pp_copy1,500.0
CYTDt2pp_copy2,-500.0
CYTDtex,0.0
CYTK1,-1.0
CYTK2,1.0
DAAD,0.0
DADA,0.0
DATPHs,0.0
DB4PS,7.364535746482027e-08
DBTS,-0.0
DADK,1.0
3HAD80,1.0000293788834085
DADNt2pp,0.0
DADNtex,0.0
DAGK120,0.0
DCAtex,0.0
DCMPtex,0.0
DAGK140,0.0
DCTPD,0.0
DAGK141,0.0
DCYTD,0.0
3HCINNMH,0.0
DCYTt2pp,0.0
DAGK160,0.0
DAGK161,0.0
DAGK180,0.0
DCYTtex,0.0
3HPPPNH,0.0
DDCAtexi,0.0
DDGALK,-0.0
DDGLCNt2rpp,0.0
DAGK181,0.0
EX_ade_e,-0.0
DDGLCNtex,0.0
3KGK,-0.0
DDGLK,0.0
DDPA,3.069285859230298e-05
DKGLCNR1,0.0
DKGLCNR2x,0.0
DKGLCNR2y,0.0
DDPGALA,-0.0
DKMPPD,0.0
3NTD2pp,0.0
DKMPPD3,0.0
DGK1,-1.0
DGMPtex,0.0
DGSNt2pp,0.0
DMATT,2.295225266280273e-08
3NTD4pp,0.0
DMPPS,0.0
DMQMT,0.0
DMSOR1,0.0
DGSNtex,0.0
DHAD1,1.0000721820275145
DHAD2,2.398427841202947e-05
3NTD7pp,0.0
DHAPT,0.0
DHAtex,0.0
DMSOR1pp,0.0
DMSOR2,0.0
DMSOR2pp,0.0
DMSOtex,0.0
DMStex,0.0
DM_4hba_c,1.8411339366205064e-08
DHAtpp,0.0
DHBD,0.0
DHBS,0.0
DHBSH,0.0
DHCIND,-0.0
DHCINDO,0.0
DHDPRy,3.062887299585092e-05
DM_5drib_c,0.0
3NTD9pp,0.0
DM_aacald_c,0.0
DM_hmfurn_c,3.6822678732410134e-08
DM_oxam_c,0.0
DNMPPA,5.5234018098615205e-08
DHDPS,3.062887299585092e-05
DHFR,2.2158831269017655e-06
DHFS,5.5234018098615205e-08
DHNAOT4,0.0
DHNPA2r,5.5234018098615205e-08
DHORD2,0.0
DNTPPA,5.5234018098615205e-08
DOGULNR,-0.0
DOPAtex,0.0
DHORD5,2.7310703941940225e-05
DHORTS,-2.7310703941940225e-05
3OAR100,1.0000293788834085
DHPPD,0.0
DHPPDA2,3.6822678732410134e-08
DHPS2,5.5234018098615205e-08
DPCOAK,4.7555746524424115e-08
DPR,4.7555746524424115e-08
DRPA,2.0
DSBAO1,0.0
DSBAO2,0.0
DSBCGT,0.0
DSBDR,0.0
DSBGGT,0.0
DSERDHr,-0.0
DSERt2pp,0.0
DHPTDCs,3.6822678732410134e-08
DHPTPE,0.0
DHQS,3.069285859230298e-05
DHQTi,3.069285859230298e-05
DIMPtex,0.0
DINSt2pp,0.0
DSERtex,0.0
DTMPK,1.0
DTMPtex,0.0
DINStex,0.0
3OAR120,2.9378883408481826e-05
DUMPtex,0.0
DURIK1,0.0
DURIPP,1.0
EAR40x,1.0000293788834085
3OAR121,1.0
EAR40y,0.0
DURIt2pp,0.0
DURItex,0.0
DUTPDP,0.0
EAR60x,1.0000293788834085
DXPRIi,1.9724076119221485e-07
3OAR140,6.423328263187238e-06
DXPS,2.3406343992462498e-07
EAR60y,0.0
EAR80x,1.0000293788834085
EAR80y,0.0
ECA4COLIPAtex,0.0
DXYLK,-0.0
D_LACt2pp,0.0
D_LACtex,0.0
E4PD,1.8411339366205064e-08
ECA4OALpp,0.0
ECAP1pp,0.0
EAR100x,2.9378883408481826e-05
3OAR141,1.0
EAR100y,0.0
EAR120x,2.9378883408481826e-05
EAR120y,0.0
ECAP2pp,0.0
ECAP3pp,0.0
ECAtpp,0.0
ECOAH1,0.0
ECOAH2,0.0
EAR121x,1.0
EAR121y,0.0
EAR140x,0.0
ECOAH3,-1.0
3OAR160,0.0
ECOAH4,-1.0
ECOAH5,-1.0
ECOAH6,-0.9999770444448548
EAR140y,0.0
EAR141x,1.0
EAR141y,0.0
ECOAH7,-0.0
ECOAH8,-0.0
EAR160x,0.0
EAR160y,0.0
EAR161x,2.2955555145198758e-05
EAR161y,0.0
EDA,1.0
EDD,1.0
EDTXS1,0.0
EDTXS2,0.0
EDTXS3,0.0
EAR180x,0.0
EAR180y,0.0
3OAR161,2.2955555145198758e-05
EAR181x,0.0
EAR181y,0.0
EDTXS4,0.0
ENLIPAtex,0.0
ENO,7.364129365411298
EX_feoxam_un_e,0.0
ENTCS,0.0
ENTERES,0.0
ENTERES2,0.0
EX_adn_e,-0.0
EX_adocbl_e,-0.0
EX_ag_e,-0.0
ETHAAL,0.0
EX_agm_e,-0.0
ETHAt2pp,0.0
EX_for_e,1.0
ETHAtex,0.0
ETHSO3abcpp,0.0
EX_akg_e,-0.0
EX_ala_B_e,-0.0
EX_ala__D_e,-0.0
EX_ala__L_e,-0.0
ETHSO3tex,0.0
ETOHt2rpp,-1.0
ETOHtex,-1.0
EX_alaala_e,-0.0
EX_all__D_e,-0.0
EX_alltn_e,-0.0
EX_12ppd__R_e,-0.0
EX_amp_e,-0.0
EX_fru_e,-0.0
EX_anhgm_e,-0.0
EX_arab__L_e,-0.0
EX_arbtn_e,0.0
EX_12ppd__S_e,-0.0
EX_14glucan_e,-0.0
EX_15dap_e,-0.0
EX_23camp_e,-0.0
EX_arbtn_fe3_e,0.0
EX_23ccmp_e,-0.0
EX_arg__L_e,-0.0
EX_frulys_e,-0.0
EX_ascb__L_e,-0.0
EX_asn__L_e,-0.0
EX_23cgmp_e,-0.0
EX_23cump_e,-0.0
EX_aso3_e,-0.0
EX_fruur_e,-0.0
EX_asp__L_e,-0.0
EX_23dappa_e,-0.0
EX_26dap__M_e,-0.0
EX_but_e,-0.0
EX_butso3_e,-0.0
EX_2ddglcn_e,-0.0
EX_fuc__L_e,-0.0
EX_34dhpac_e,-0.0
EX_3amp_e,-0.0
EX_3cmp_e,-0.0
EX_ca2_e,-3.910964779269659e-07
EX_cbi_e,-0.0
EX_cbl1_e,-0.0
EX_cd2_e,-0.0
EX_cgly_e,-0.0
EX_3gmp_e,-0.0
EX_3hcinnm_e,-0.0
EX_3hpppn_e,-0.0
EX_3ump_e,-0.0
EX_chol_e,-0.0
EX_cit_e,-0.0
EX_cl_e,-3.910964779269659e-07
EX_4abut_e,-0.0
EX_4hoxpacd_e,-0.0
EX_fum_e,-0.0
EX_5dglcn_e,-0.0
EX_LalaDgluMdapDala_e,-0.0
EX_cmp_e,-0.0
EX_co2_e,20.050170296633056
EX_cobalt2_e,-2.6073098528464395e-07
EX_LalaDgluMdap_e,-0.0
EX_g1p_e,-0.0
EX_ac_e,1.3632243976342124
EX_acac_e,-0.0
EX_acald_e,-0.0
EX_colipa_e,0.0
EX_cpgn_e,0.0
EX_cpgn_un_e,0.0
EX_crn_e,-0.0
EX_acgal1p_e,-0.0
EX_acgal_e,-0.0
EX_csn_e,-0.0
EX_acgam1p_e,-0.0
EX_g3pc_e,-0.0
EX_acgam_e,-0.0
EX_acmana_e,-0.0
EX_cu2_e,-2.6073098528464395e-07
EX_cu_e,-0.0
EX_cyan_e,-0.0
EX_acmum_e,-0.0
EX_acnam_e,-0.0
EX_acolipa_e,0.0
EX_cynt_e,-0.0
EX_cys__D_e,-0.0
EX_cys__L_e,-0.0
EX_g3pe_e,-0.0
EX_cytd_e,-0.0
EX_dad_2_e,-0.0
EX_damp_e,-0.0
EX_malthx_e,-0.0
EX_g3pg_e,-0.0
EX_maltpt_e,-0.0
EX_malttr_e,-0.0
EX_dca_e,-0.0
EX_dcmp_e,-0.0
EX_dcyt_e,-0.0
EX_maltttr_e,-0.0
EX_ddca_e,-0.0
EX_man6p_e,-0.0
EX_g3pi_e,-0.0
EX_man_e,-0.0
EX_manglyc_e,-0.0
EX_dgmp_e,-0.0
EX_dgsn_e,-0.0
EX_melib_e,-0.0
EX_g3ps_e,-0.0
EX_met__D_e,-0.0
EX_dha_e,-0.0
EX_dimp_e,-0.0
EX_met__L_e,-0.0
EX_din_e,-0.0
EX_metsox_R__L_e,-0.0
EX_g6p_e,-0.0
EX_metsox_S__L_e,-0.0
EX_mg2_e,-6.518274632116097e-07
EX_dms_e,-0.0
EX_dmso_e,-0.0
EX_dopa_e,-0.0
EX_dtmp_e,-0.0
EX_dump_e,-0.0
EX_duri_e,-0.0
EX_eca4colipa_e,0.0
EX_enlipa_e,0.0
EX_minohp_e,-0.0
EX_mmet_e,-0.0
EX_mn2_e,-2.6073098528464395e-07
EX_mnl_e,-0.0
EX_mobd_e,-2.6073098528464395e-07
EX_mso3_e,-0.0
EX_enter_e,0.0
EX_etha_e,-0.0
EX_n2o_e,-0.0
EX_na1_e,-0.0
EX_ethso3_e,-0.0
EX_gal1p_e,-0.0
EX_etoh_e,1.0
EX_f6p_e,-0.0
EX_fald_e,-0.0
EX_nac_e,-0.0
EX_nh4_e,-1.0008903525575708
EX_ni2_e,-0.0
EX_nmn_e,-0.0
EX_fe2_e,5.999978303351145
EX_no2_e,-0.0
EX_fe3_e,-5.999979513545819
EX_no3_e,-0.0
EX_gal_e,-0.0
EX_no_e,-0.0
EX_o16a4colipa_e,-0.0
EX_fe3dcit_e,-0.0
EX_fe3dhbzs_e,-0.0
EX_fe3hox_e,0.0
EX_fe3hox_un_e,0.0
EX_o2_e,-13.05
EX_fecrm_e,0.0
EX_o2s_e,-0.0
EX_ocdca_e,-0.0
EX_ocdcea_e,-0.0
EX_octa_e,-0.0
EX_fecrm_un_e,0.0
EX_feenter_e,0.0
EX_feoxam_e,0.0
EX_orn_e,-0.0
EX_gal_bD_e,-0.0
EX_orot_e,-0.0
EX_pacald_e,-0.0
EX_peamn_e,-0.0
EX_phe__L_e,0.0
EX_tungs_e,-0.0
EX_galct__D_e,-0.0
EX_tym_e,-0.0
EX_pheme_e,0.0
EX_pi_e,-7.936822785126196e-05
EX_tyr__L_e,0.0
EX_galctn__D_e,-0.0
EX_tyrp_e,-0.0
EX_pnto__R_e,-0.0
EX_ppa_e,-0.0
EX_ppal_e,-0.0
EX_uacgam_e,-0.0
EX_udpacgal_e,-0.0
EX_pppn_e,-0.0
EX_galctn__L_e,-0.0
EX_ppt_e,-0.0
EX_pro__L_e,-0.0
EX_udpg_e,-0.0
EX_udpgal_e,-0.0
EX_udpglcur_e,-0.0
EX_progly_e,-0.0
EX_galt_e,-0.0
EX_psclys_e,-0.0
EX_pser__L_e,-0.0
EX_ump_e,-0.0
EX_ura_e,-0.0
EX_urea_e,-0.0
EX_uri_e,-0.0
EX_val__L_e,-0.0
EX_xan_e,-0.0
EX_ptrc_e,-0.0
EX_pyr_e,-0.0
EX_r5p_e,-0.0
EX_rib__D_e,-0.0
EX_rmn_e,-0.0
EX_sbt__D_e,-0.0
EX_xmp_e,-0.0
EX_xtsn_e,-0.0
EX_galur_e,-0.0
EX_xyl__D_e,-0.0
EX_xylu__L_e,-0.0
EX_zn2_e,-2.6073098528464395e-07
EX_ser__D_e,-0.0
EX_ser__L_e,0.0
EX_skm_e,-0.0
EX_so2_e,-0.0
EX_so3_e,-0.0
BIOMASS_Ec_iAF1260_core_59p81M,8.25620599381393e-05
EX_gam6p_e,-0.0
F6PA,0.0
F6PP,0.0
F6Pt6_2pp,0.0
EX_so4_e,-1.0000206611554994
EX_spmd_e,-0.0
EX_succ_e,-0.0
F6Ptex,0.0
FA100ACPHi,0.0
EX_sucr_e,-0.0
FA120ACPHi,0.0
EX_sulfac_e,-0.0
EX_gam_e,-0.0
EX_tartr__L_e,-0.0
FA140ACPHi,0.0
FA141ACPHi,0.0
FA160ACPHi,0.0
FA161ACPHi,0.0
FA80ACPHi,0.0
FACOAE100,0.0
EX_taur_e,-0.0
EX_tcynt_e,-0.0
EX_thm_e,-0.0
EX_thr__L_e,-0.0
EX_thrp_e,-0.0
EX_thym_e,-0.0
FACOAE120,0.0
FACOAE140,0.0
FACOAE141,0.0
EX_thymd_e,-0.0
FACOAE160,1.0536570089305341e-05
EX_tma_e,-0.0
EX_gbbtn_e,-0.0
EX_tmao_e,-0.0
EX_tre_e,-0.0
FACOAE161,0.0
FACOAE180,0.0
FACOAE181,0.0
EX_trp__L_e,-0.0
FACOAE60,1.0
EX_gdp_e,-0.0
FACOAE80,0.0
FACOAL100t2pp,0.0
EX_tsul_e,-0.0
EX_ttdca_e,-0.0
EX_ttdcea_e,-0.0
FACOAL120t2pp,2.2955555145200256e-05
FACOAL140t2pp,0.0
EX_glc__D_e,-6.63
FACOAL141t2pp,0.9999770444448548
EX_glcn_e,-0.0
FACOAL160t2pp,0.0
FACOAL161t2pp,1.0536570089305341e-05
FACOAL180t2pp,0.0
FDMO4,0.0
FDMO6,0.0
FE2abcpp,0.0
FE2t2pp,0.0
FE2t3pp,5.999978303351145
FE2tex,-5.999978303351145
FE2tpp,0.0
FACOAL181t2pp,0.0
FACOAL60t2pp,0.0
FACOAL80t2pp,0.0
FE3DCITabcpp,0.0
FE3DCITtonex,0.0
FADRx,0.0
EX_glcr_e,-0.0
FADRx2,0.0
FALDH2,0.0
FALDtex,0.0
FALDtpp,0.0
FE3DHBZR,0.0
FE3DHBZSabcpp,0.0
FE3DHBZStonex,0.0
FE3HOXR1,0.0
FE3HOXR2,0.0
FALGTHLs,0.0
EX_glcur1p_e,-0.0
FBA,1.7342553175490525
FBP,0.0
FCI,0.0
FCLK,0.0
FCLPA,0.0
FCLT,1.8411339366205064e-08
FE3HOXR3,0.0
FE3HOXUtex,0.0
FE3HOXUtpp,0.0
FE3HOXabcpp,0.0
FE3HOXexs,0.0
FE3HOXtonex,0.0
FE3Ri,2.9999894634299107
FE3abcpp,5.999979513545819
FDH4pp_1,0.0
FDH5pp_1,0.0
FDMO,0.0
FDMO2,0.0
FE3tex,5.999979513545819
EX_glcur_e,-0.0
FECRMR1,0.0
FECRMR2,0.0
FECRMR3,0.0
FECRMUtex,0.0
FDMO3,0.0
FECRMUtpp,0.0
EX_gln__L_e,-0.0
FECRMabcpp,0.0
FORt2pp,0.0
FORtex,-1.0
FORtppi,1.0
FECRMexs,0.0
FECRMtonex,0.0
FRD2,1.00002736593796
EX_glu__L_e,-0.0
FRD3,1.0
FRUK,0.0
FRULYSDG,-0.0
FRULYSE,0.0
FRULYSK,-0.0
FRULYSt2pp,0.0
FEENTERR1,0.0
FEENTERR2,0.0
FEENTERR3,0.0
FEENTERabcpp,0.0
FEENTERexs,0.0
FEENTERtex,0.0
FEENTERtonex,0.0
FRULYStex,0.0
FRUURt2rpp,0.0
FEENTERtpp,0.0
FRUURtex,0.0
EX_gly_e,-0.0
FRUpts2pp,0.0
FRUptspp,0.0
FRUtex,0.0
FEOXAMR1,0.0
FEOXAMR2,0.0
FEOXAMR3,0.0
FEOXAMUtex,0.0
FEOXAMUtpp,0.0
FTHFD,1.0
FUCtex,0.0
FEOXAMabcpp,0.0
