Reaction_id,Condition1,Condition2
AGM4PCPpp,0.0,0.0
AGM4PH,0.0,0.0
AGM4Pt2pp,0.0,0.0
AGMH,0.0,0.0
AGMHE,0.0,0.0
ACS,1.7956837865760282,0.0
ACSERtex@ACSERtpp,0.0,0.0
AGMT@UREAtex@UREAtpp,0.0,0.0
AGMt2pp,0.0,0.0
AGMtex,0.0,0.0
2AGPG140tipp@PLIPA1G140pp,0.0,0.0
AGPAT120@G3PAT120,0.0,0.0
AGPAT140@G3PAT140,0.0,0.0
ACt2rpp,0.0,0.0
ACt4pp,0.0,0.0
ACtex,0.0,0.0
ADA,0.0,0.0
AGPAT141@G3PAT141,0.0,5.0000000043272375e-05
AGPAT160@G3PAT160,0.0120930667604427,0.0332515573449466
ADCL@ADCS@AMPMS2@ASP1DC@APRAUR@CA2tex@CDPMEK@CHRPL@CLt3_2pp@CLtex@COBALT2tex@CU2tex@CYSTL@DB4PS@DMAT,4.22622455348712e-05,0.000116205881334
2AGPG141tipp@PLIPA1G141pp,0.0,0.0
ADD,0.0,0.0
AGPAT161@G3PAT161,0.014253558236218,0.03919212706337
AGPAT180@G3PAT180,0.0,0.0
AGPAT181@G3PAT181,0.0,0.0
ADEt2rpp@ADEtex,0.0,0.0
ADK1,0.0,2.342729901043181
ADK3,0.0,0.0
AHCYSNS@DHPTDCs@RHCCE,8.45244910697424e-05,0.000232411762668
AICART@IMPC,0.0,0.0
ADK4,0.0,0.0
2AGPG160tipp@PLIPA1G160pp,0.0,0.0
ADNCYC@PDE1,0.0,0.0
ADNK1,0.0001211311227674,0.0
AKGDH,0.0,1.0291212041120603
AKGt2rpp@AKGtex,0.0,0.0
ADNUC,0.0,0.0
ADNt2pp_copy2@ADNtex,0.0,0.0
ALAALAD,0.0,0.0
2AGPG161tipp@PLIPA1G161pp,0.0,0.0
ALAALAabcpp,0.0,0.0
ALAALAr,0.0052647765962259,0.0144762304191007
ALAALAtex,0.0,0.0
ALAGLUE@LADGMDH@LALGP,0.0,0.0
ALAR,0.0079971648943381,0.021714345628651
ALATA_D2,0.0,0.0
ALATA_L,0.0,0.0
ALATA_L2,0.0,0.0
ADPRDP@NADN,0.0,0.0
2AGPG180tipp@PLIPA1G180pp,0.0,0.0
ALR2@ALR4x,0.0,0.0
2AGPG181tipp@PLIPA1G181pp,0.0,0.0
AM3PA,0.0,0.0
ALCD19@GLYALDtex@GLYALDtpp,0.0,0.0
ALCD2x,0.0,0.0
ALCD2x_rev,0.0,0.0
ETOHt2rpp,0.0,0.0
ETOHt2rpp_rev,0.0,0.0
ETOHtex,0.0,0.0
ETOHtex_rev,0.0,0.0
AM4PA,0.0,0.0
AM4PCP,0.0,0.0
2AGPGAT120,0.0,0.0
ALDD2x,0.0,0.0
ALDD2y,0.0,0.0
2AGPGAT140,0.0,0.0
AMPN,0.0,0.0
ALLTAMH@ALLTN,0.0,0.0
ALLTNt2rpp@ALLTNtex,0.0,0.0
AMPTASECG@CGLYabcpp,0.0,0.0
2AGPGAT141,0.0,0.0
ANHGMtex,0.0,0.0
ANHMK,0.0,0.0
2AGPGAT160,0.0,0.0
ANPRT@ANS@IGPS@PRAIi,0.0107721346914828,0.0296194721750086
2AGPGAT161,0.0,0.0
ASNtex,0.0,0.0
2AGPGAT180,0.0,0.0
ARBTNR1,0.0,0.0
ARBTNR2,0.0,0.0
ARBTNR3,0.0,0.0
ASPCT@DHORTS@ORPT@OMPDC,0.0626902609886997,0.1723755313295284
ASPK@ASAD,0.2026129752850816,0.5571123603284691
ASPO3,0.0004317192615721,0.0011870717384971
ASPO4,0.0,0.0
ASPO5,0.0,0.0
ASPO6,0.0,0.0
ARBTNabcpp@ARBTNexs@ARBTNtex@ARBTNtonex@ARBTNtpp,0.0,0.0
2AGPGAT181,0.0,0.0
ARBabcpp,0.0,0.0
ASPT,1.561024455765171,0.0
ASPTA,0.0,0.0
ASPabcpp,0.0,0.0
ARBt2rpp,0.0,0.0
ARBt3ipp,0.0,0.0
ASPt2_2pp,0.0,0.0
ASPt2_3pp,0.0,0.0
ASPt2pp,0.0,0.0
ASPtex,0.0,0.0
ARGAGMt7pp,0.0,0.0
ARGDC,0.0,0.0
ARGDCpp,0.0,0.0
ARGORNt7pp,0.0,0.0
ARGSL@ARGSS@OCBT,0.0560590682924435,0.1541421511147405
ARGabcpp,0.0,0.0
AST@SADH@SGDS@SGSAD@SOTA,0.0,0.0
ATHRDHr@THRA2,5.1294440706851,0.0
ATPHs,0.0,0.0
ATPM,9.0,9.0
ATPPRT@HISTD@HISTP@IG3PS@IGPDH@HSTPT@PRAMPC@PRATPP@PRMICI,0.017954821264456,0.0493692609757235
ATPS4rpp,19.31981405674833,40.76904511144251
ARGt3pp,0.0,0.0
ARGtex,0.0,0.0
ASNN,0.0,0.7518330307760498
ASNNpp,0.0,0.0
ASNS1,0.0,0.0
ASNS2,0.0456924995446522,0.8774708692945948
ASNabcpp,0.0,0.0
ASNt2rpp,0.0,0.0
2MAHMP,0.0,0.0
CA2t3pp,0.0,0.0
CDAPPA161,0.0,0.0
CDAPPA180,0.0,0.0
CDAPPA181,0.0,0.0
CADVtpp@DAPtex@LYSDC,0.0,0.0
CAt6pp,0.0,0.0
CGLYtex,0.0,0.0
CHORM,0.0595126328681473,0.1636382039199801
CHORS@DDPA@DHQS@DHQTi@PSCVT@SHK3Dr@SHKK,0.0704538165417697,0.193722499620325
CBMKr,0.1187493292811432,0.3265176824442689
CBPS,0.0,0.0
CD2abcpp,0.0,0.0
CD2t3pp,0.0,0.0
CITL,0.0,0.0
CD2tpp,0.0,0.0
CDAPPA120,0.0,0.0
CDAPPA140,0.0,0.0
CDAPPA141,0.0,0.0
CLIPAtex@EDTXS3@EDTXS4@LIPACabcpp,0.0,0.0
CLPNH120pp@CLPNS120pp,0.0,0.0
CLPNH140pp@CLPNS140pp,0.0,0.0
CLPNH141pp@CLPNS141pp,0.0,0.0
CDAPPA160,0.0,0.0
CLPNH160pp@CLPNS160pp,0.0,0.0
CLPNH161pp@CLPNS161pp,0.0,0.0
CLPNH180pp@CLPNS180pp,0.0,0.0
CLPNH181pp@CLPNS181pp,0.0,0.0
CRNDabcpp,0.0,0.0
CRNDt2rpp,0.0,0.0
CRNabcpp,0.0,0.0
CRNt2rpp,0.0,0.0
CRNt8pp,0.0,0.0
3HAD140,0.0241861335208854,0.0664031146898932
CS,0.2037906326539307,3.1317243658459297
CSND,0.0,0.0
CMPN,0.0,0.0
CTBTabcpp@CTBTt2rpp,0.0,0.0
CO2tex,0.0,0.0
CO2tpp,0.0,0.0
COBALT2abcpp,0.0,0.0
CTPS2,0.0304212361132624,0.0836473904562291
COBALT2t3pp,0.0,0.0
COBALT2tpp,0.0005984940421485,0.0016456420325241
COLIPAabcpp@GALT1@GLCTR1@GLCTR2@GLCTR3@GMHEPAT@GMHEPK@GMHEPPA@HEPK1@HEPK2@MOAT3C@RHAT1@S7PI@TDPDRE@T,0.0,0.0
CU2abcpp,0.0,0.0
CU2tpp,0.0005984940421485,0.0016456420325241
COLIPAtex,0.0,0.0
CPGNR1,0.0,0.0
CPGNR2,0.0,0.0
CPGNR3,0.0,0.0
CPGNUtex@CPGNUtpp@CPGNabcpp@CPGNexs@CPGNtonex,0.0,0.0
CPPPGO,2.395892968542812e-05,0.000116205881333
CYSDS,0.0,0.0
CYSS,0.0466783659204085,0.1283486142859572
CYSabc2pp,0.0,0.0
CYSabcpp,0.0,0.0
CYStex,0.0,0.0
DALAt2pp,0.0026323882981137,0.0072381152095503
DALAtex,0.0,0.0
CYStpp,0.0,0.0
CYTBD2pp,0.0,0.0
DAPDC,0.0650421644285551,0.1788424146808986
DAPE@DHDPRy@DHDPS@SDPDS@SDPTA@THDPS,0.0703069410247447,0.1933186450998877
CYTBDpp,0.0,0.0
CYTBO3_4pp,11.579909819895096,26.099651382356
CYTD,0.0,0.0
CYTDH,0.0,0.0
DASYN120,0.0,0.0
DASYN140,0.0,0.0
DASYN141,0.0,0.0
DASYN160,0.0120930667604427,0.0332515573449466
DASYN161,0.014253558236218,0.03919212706337
DASYN180,0.0,0.0
DASYN181,0.0,0.0
CYTDK2,0.0,0.0
CYTDt2pp_copy2@CYTDtex,0.0,0.0
CYTK1,0.0342807456663059,0.0942596450454758
CYTK2,0.0,0.0
DAAD,9.999999999999994e-05,0.0
DADA,0.0,0.0
DATPHs@NTD12@NTPP10,0.0,0.0
DADK,0.0,0.0
DAGK120,0.0,0.0
DAGK140,0.0,0.0
DCTPD,0.0,0.0
DAGK141,0.0,0.0
DCYTD@NTD3,0.0,0.0
DAGK160,0.0,0.0
DAGK161,0.0,0.0
DAGK180,0.0,0.0
DAGK181,0.0,0.0
DGK1,0.0,0.0
DMPPS,0.0,0.0001448665246774
DHAPT,0.0,2.4624155944594768
DHAtex@DHAtpp,0.0,0.0
DHBD@ICHORT,0.0,0.0
DHBS@ENTCS@SERASr,0.0,0.0
DHBSH,0.0,0.0
DHFR,0.005086441291078,0.0139858728660274
DHORD2,0.0626902609886997,0.1723755313295284
DHORD5,0.0,0.0
DRPA@PPM2,0.0,0.0
DSERDHr@LSERDHr@SERD_D,0.0,0.0
DTMPK,0.0049596545544734,0.0136372552220253
DURIK1,0.0,0.0
DURIPP,0.0,0.0
EAR40x,0.0674376567314956,0.1854291516319108
EAR40y,0.0,0.0
DUTPDP,0.0,0.0
EAR60x,0.0674376567314956,0.1854291516319108
DXPRIi,0.0004527556259189,0.0012449141277986
DXPS,0.0005372801169887,0.0014773258904667
EAR60y,0.0,0.0
EAR80x,0.0674376567314956,0.1854291516319108
EAR80y,0.0,0.0
D_LACt2pp@D_LACtex,0.0,0.0
ECA4OALpp,0.0,0.0
ECAP1pp,0.0,0.0
EAR100x,0.0389305402590595,0.1069448975051708
EAR100y,0.0,0.0
EAR120x,0.0389305402590595,0.1069448975051707
EAR120y,0.0,0.0
ECAP2pp,0.0,0.0
ECAP3pp,0.0,0.0
ECAtpp,0.0,0.0
EAR121x,0.0285071164724361,0.07848425412674
EAR121y,0.0,0.0
EAR140x,0.0241861335208854,0.0664031146898932
ECOAH6@HACD6i@ACACT9,0.0,0.0
EAR140y,0.0,0.0
EAR141x,0.0285071164724361,0.0784842541268265
EAR141y,0.0,0.0
ECOAH7@HACD7i@ACACT12,0.0,0.0
ECOAH8@HACD8i@ACACT8r,0.0,0.0
EAR160x,0.0241861335208854,0.0665031146898932
EAR160y,0.0,0.0
EAR161x,0.0285071164724361,0.07838425412674
EAR161y,0.0,0.0
EDA@EDD,0.0,2.74201720994786
EDTXS1@EDTXS2,0.0,0.0
EAR180x,0.0,0.0
EAR180y,0.0,0.0
EAR181x,0.0,0.0
EAR181y,0.0,0.0
ENLIPAtex,0.0,0.0
ENO,3.5141164750225693,7.434951543590959
ENTERES,0.0,0.0
ENTERES2,0.0,0.0
ETHAAL,0.0,0.0
ETHAt2pp,0.0,0.0
ETHAtex,0.0,0.0
BIOMASS_Ec_iAF1260_core_59p81M,0.1895167961204986,0.5211026068790752
F6PA,0.0,2.4624155944594768
F6PP,0.0,0.0
FA100ACPHi,0.0,0.0
FA120ACPHi,0.0,0.0
FA140ACPHi,0.0,0.0
FA141ACPHi,0.0,0.0
FA160ACPHi,0.0,0.0
FA161ACPHi,0.0,0.0
FA80ACPHi,0.0,0.0
FACOAE100,0.0,0.0
FACOAE120,0.0,0.0
FACOAE140,0.0,0.0001
FACOAE141,0.0,0.0
FACOAE160,0.0,0.0
FACOAE161,0.0,0.0
FACOAE180,0.0,0.0
FACOAE181,0.0,0.0
FACOAE60,0.0,0.0
FACOAE80,0.0,0.0
FACOAL120t2pp,0.0,0.0
FACOAL140t2pp,0.0,0.0
FACOAL141t2pp,0.0,0.0001
FACOAL160t2pp,0.0,0.0
FACOAL161t2pp,0.0,0.0
FACOAL180t2pp,0.0,0.0
FE2abcpp,0.0,0.0
FE2t2pp,0.0,0.0
FE2t3pp,0.0,0.0
FE2tex,0.0012312308443014,0.0039353668871497
FE2tpp,0.001231230844302,0.0039353668871497
FACOAL181t2pp,0.0,0.0
FACOAL60t2pp,0.0,0.0
FADRx,0.0,0.0001
FADRx2,0.0,0.0
FE3HOXR1,0.0,0.0
FE3HOXR2,0.0,0.0
FBA,1.1879905498717651,0.0028704696633735
FBP,0.0,0.0
FCLT@UPPDC1,4.22622455348712e-05,0.000116205881333
FE3HOXR3,0.0,0.0
FE3HOXUtex@FE3HOXUtpp@FE3HOXabcpp@FE3HOXexs@FE3HOXtonex,0.0,0.0
FE3Ri,0.0001,0.0
FE3abcpp,0.0015467063532322,0.0037029551244827
FDH4pp_1,0.0,0.0
FDH5pp_1,0.0,0.0
FE3tex,0.0015467063532322,0.0037029551244827
FECRMR1,0.0,0.0
FECRMR2,0.0,0.0
FECRMR3,0.0,0.0
FECRMUtex@FECRMUtpp@FECRMabcpp@FECRMexs@FECRMtonex,0.0,0.0
FORt2pp,0.0,0.0
FORtex,0.0,0.0
FORtppi,1.5049913934020729,0.0
FRD2,0.0,0.0
FRD3,0.0,0.0
FEENTERR1,0.0,0.0
FEENTERR2,0.0,0.0
FEENTERR3,0.0,0.0
FEENTERabcpp@FEENTERtonex,0.0,0.0
FEENTERexs,0.0,0.0
FEENTERtex@FEENTERtpp,0.0,0.0
FEOXAMR1,0.0,0.0
FEOXAMR2,0.0,0.0
FEOXAMR3,0.0,0.0
FEOXAMUtex@FEOXAMUtpp@FEOXAMabcpp@FEOXAMexs@FEOXAMtonex,0.0,0.0
FTHFD,0.0,0.0
FUM,1.758257428239863,3.113693173443101
FUMt2_2pp,0.0,0.0
FUMt2_3pp,0.0,0.0
FEROpp,0.0,0.0
FLDR,0.0150400529401227,0.0205145846036791
FUMtex,0.0,0.0
G1PACT@PGAMT@UAGDP,0.0179017565615389,0.0492233522457969
FLVR,0.0,0.0
FLVRx,0.0,0.0
G1PTT@TDPGDH,0.0,0.0
G1SAT@GLUTRR@GLUTRS@HMBS@PPBNGS@UPP3S,8.45244910697424e-05,0.000232411762667
FMNRx,0.0,0.0
FMNRx2,0.0,0.0
G3PD2,0.0,0.0
G3PD5,0.0,0.0
G3PD6,0.0,0.0
G3PD7,0.0,0.0
G3PEabcpp,0.0,0.0
G3PEtex,0.0,0.0
G3PGabcpp,0.0,0.0
G3PGtex,0.0,0.0
G3PT,0.0,0.0
G5SADs,0.0419021636222422,0.1152157863809635
G5SD@GLU5K,0.0419021636222422,0.1152157863809635
G6PDA,0.0227852931067859,0.0
GALUi,0.0,0.0
G6PDH2r,4.733403637239131,3.690778888070666
G6PDH2r_rev,0.0,0.0
PGL,4.733403637239131,3.690778888070666
PGL_rev,0.0,0.0
G6PP,0.0,0.0
GAPD,3.828837542502362,8.30032058771131
GAPD_rev,0.0,0.0
PGK,0.0,0.0
PGK_rev,3.828837542502362,8.30032058771131
GARFT,0.063776571261724,0.175362491465733
GART,0.0209237913948915,0.0575328544217232
GLCabcpp,0.0,0.0
GDPDPK,0.0,0.0
GDPMNH@PMANM,0.0,0.0
GLCptspp,2.799552113020574,4.550343828064135
GLCt2pp,0.1304478869794261,0.1146660521134672
GLCtex_copy1,2.93,6.63
GLCtex_copy2,0.0,0.0
GDPMNP,0.0,0.0
GLGC@GLCS1,11.378066621167472,0.0
GLNS,0.3653406924306467,0.9419033839864576
GF6PTA,0.0406870496683248,0.0492233522457969
GGGABADr@GGGABAH@GGPTRCO@GGPTRCS,0.0,0.0
GHMT2r,0.2007983519600333,0.5521228028615739
GLUABUTt7pp,0.0,0.0
GK1,0.0460971179043695,0.1267503925842136
GLUCYS@GTHS,0.0,0.0
GLUDC,0.0,0.0
GLUDy,0.0,0.0
GLBRAN2@GLCP2,0.0,0.0
GLCDpp,0.0,1.9649901198223976
GLCNt2rpp,0.0,1.9649901198223976
GLCNtex,0.0,0.0
GLCP,11.378066621167472,0.0
GLUN,0.0,0.0
GLUPRT@PRAGSr@PRAIS@PRFGS,0.0847003626566156,0.2328953458874562
GLUR@UAAGDS@UAMAGS@UAMAS,0.0052647765962259,0.0144762304191007
GLUSy,0.0,0.0
GLUabcpp,0.0,0.0
GLUt2rpp,0.0,0.0
GLUt4pp,0.0,0.0024684630487861
GLUtex,0.0,0.0
GLXCL,0.0,0.0
GLYAT,5.1294440706851,0.0
GLYC3Pabcpp,0.0,0.0
GLYC3Pt6pp,0.0,5e-05
GMPR,0.0,0.0
GMPS2,0.0460971179043695,0.1267503925842136
GLYC3Ptex,0.0,0.0
GLYCAt2rpp@GLYCAtex,0.0,0.0
GLYCDx,0.0,0.0
GLYCK,0.0,0.0
GND,4.733403637239131,2.913751797945204
GNK,0.0,1.9649901198223976
GLYCK2,0.0,0.0
GLYCL,0.0,0.0
GLYCLTDx,0.0,0.0
GLYCLTDy,0.0,0.0
GLYCLTt2rpp,0.0,0.0
GLYCLTt4pp,0.0,0.0
GLYCLTtex,0.0,0.0
GPDDA2,0.0,0.0
GPDDA2pp,0.0,0.0
GPDDA4,0.0,0.0
GPDDA4pp,0.0,0.0
GLYCTO2,0.0,0.0003486176440021
GLYCTO3,0.0,0.0
GLYCTO4,0.0,0.0
GLYCtex,0.0,0.0
GLYCtpp,0.0,0.0
GLYK,0.0,0.0
GRXR@GTHOr,0.0517991097515844,0.0
GSNK,0.0,0.0
GLYOX@LGTHL,0.0,0.0
GLYOX3,0.0,0.0
GSPMDA@GSPMDS,0.0,0.0
GTHRDHpp,0.0,0.0
GTHRDabc2pp,0.0,0.0
GTHRDabcpp,0.0,0.0
GTHRDtex,0.0,0.0
GTPDPDP@GTPDPK,0.0,0.0
GTPHs@NTPP11,0.0,0.0
GUAD,0.0,0.0
GUAPRT,0.0,0.0
HCO3E,0.5419772907933762,1.4902414186141335
HCYSMT,0.0,0.0
GUAt2pp,0.0,0.0
GUAtex,0.0,0.0
GUAtpp,0.0,0.0
CTECOAI7,0.0,0.0
H2Otex,0.0,0.0
H2Otpp,0.0,0.0
HEPT1,0.0,0.0
HEPT2,0.0,0.0
HEPT3,0.0,0.0
HEPT4,0.0,0.0
H2SO,0.0,0.0
H2St1pp@H2Stex,0.0,0.0
HEX1,0.0,0.0
HEX4,0.0,0.0
HEX7,0.130447886979426,0.1146660521134672
HEXt2rpp,0.0,0.0
HISabcpp,0.0,0.0
HISt2rpp,0.0,0.0
Htex,0.0,0.0
ICDHyr,0.2037906326538893,1.5894716960334894
ICHORS_copy1,0.0,0.0
ICHORS_copy2,0.0,0.0
HIStex,0.0,0.0
ICL,0.0,1.5422526698124404
IDOND,0.0,0.0
IDOND2,0.0,0.0
IDONt2rpp@IDONtex,0.0,0.0
HOMt2pp@HOMtex,0.0,0.0
HPYRI,0.0,0.0
HPYRRx,0.0,0.0
HPYRRy,0.0,0.0
HSDy,0.0,0.0
HSK@THRS,0.1031350404487753,0.2835840386635927
ILEabcpp,0.0,0.0
ILEt2rpp,0.0,0.0
ILEtex,0.0,0.0
IMPD,0.0460971179043695,0.1266503925842136
INDOLEt2pp,0.0,0.0
INDOLEt2rpp,0.0,0.0
INDOLEtex,0.0,0.0
HXAND,0.0,0.0001
HXAtex,0.0,0.0
HXCT,0.0,0.0
INSH,0.0,0.0
INSK,0.0,0.0
HXPRT,0.0,0.0
INSt2pp_copy2@INStex,0.0,0.0
HYPOE@PYDAMK,0.0,0.0
IPDDI,5.2685669435587816e-05,0.0
IPDPS,0.0004527556259189,0.0011000476031212
IPMD@IPPMIa@IPPMIb@IPPS@LEUTAi@OMCDC,0.0853773166522842,0.2347567243990234
HYXNtex@HYXNtpp,0.0,0.0
K2L4Aabcpp@K2L4Atex,0.0036861016845436,0.010135445703798
LALDO2x@LCARR,0.0,0.0
KAS14,0.0,0.1854291516319108
LCTSt3ipp@LCTStpp,0.0,0.0
KAS15,0.0674376567314956,0.0
KAT1,0.0,0.0
LDH_D,0.0,0.0
LDH_D2,0.0,0.0
LEUabcpp,0.0,0.0
LEUt2rpp,0.0,0.0
LEUtex,0.0,0.0
LIPAabcpp,0.0,0.0
LIPAtex,0.0,0.0
Kabcpp,0.0,0.0
Kt2pp,0.0336581829910005,0.0925478229817237
Kt3pp,0.0,0.0
LPADSS,0.0036861016845435,0.0101354457037977
LPLIPAL1A120pp@PLIPA2A120pp,0.0,0.0
LPLIPAL1A140pp@PLIPA2A140pp,0.0,0.0
LPLIPAL1A141pp@PLIPA2A141pp,0.0,5e-05
LPLIPAL1A160pp@PLIPA2A160pp,0.0,0.0
LPLIPAL2E120,0.0,0.0
LPLIPAL1A161pp@PLIPA2A161pp,0.0,0.0
LPLIPAL2E140,0.0,0.0
LPLIPAL2E141,0.0,0.0
LPLIPAL1A180pp@PLIPA2A180pp,0.0,0.0
LPLIPAL1A181pp@PLIPA2A181pp,0.0,0.0
LPLIPAL2E160,0.0,0.0
LPLIPAL1E120pp@PLIPA2E120pp,0.0,0.0
LPLIPAL1E140pp@PLIPA2E140pp,0.0,0.0
LPLIPAL1E141pp@PLIPA2E141pp,0.0,0.0
LPLIPAL2E161,0.0,0.0
LPLIPAL2E180,0.0,0.0
LPLIPAL2E181,0.0,0.0
LPLIPAL2G120,0.0,0.0
LPLIPAL1E160pp@PLIPA2E160pp,0.0,0.0
LPLIPAL1E161pp@PLIPA2E161pp,0.0,0.0
LPLIPAL2G140,0.0,0.0
LPLIPAL1E180pp@PLIPA2E180pp,0.0,0.0
LPLIPAL2G141,0.0,0.0
LPLIPAL1E181pp@PLIPA2E181pp,0.0,0.0
LPLIPAL1G120pp@PLIPA2G120pp,0.0,0.0
LPLIPAL2G160,0.0,0.0
LPLIPAL2G161,0.0,0.0
LPLIPAL2G180,0.0,0.0
LPLIPAL2G181,0.0,0.0
LPLIPAL1G140pp@PLIPA2G140pp,0.0,0.0
LPLIPAL1G141pp@PLIPA2G141pp,0.0,0.0
LPLIPAL1G160pp@PLIPA2G160pp,0.0,0.0
LPLIPAL1G161pp@PLIPA2G161pp,0.0,0.0
LPLIPAL1G180pp@PLIPA2G180pp,0.0,0.0
LPLIPAL1G181pp@PLIPA2G181pp,0.0,0.0
LYSabcpp,0.0,0.0
LYSt2pp,0.0,0.0
LYSt3pp,0.0,0.0
LYStex,0.0,0.0
MACPD,0.0,0.0
MALS,0.0,1.5426012874564423
MLTP1,0.0,0.0
MCTP1App,0.0026323882981137,0.0072381152095503
MCTP1Bpp,0.0,0.0
MCTP2App@MDDCP2pp@MDDEP4pp@MLTGY4pp@MPTG2,0.0,0.0
MDDCP1pp,0.0,0.0
