reaction,flux
ACMUMtex,0.0
ACNAMt2pp,0.0
ACALD,0.0
ACALDtex,0.0
ACNAMtex,0.0
2AGPE181tipp,0.0
ACNML,0.0
ACALDtpp,0.0
ACANTHAT,0.0
ACBIPGT,0.0
ACOAD1f,0.0
ACOAD2f,0.0
ACCOAC,2.6296686195588608
2AGPEAT120,0.0
ACCOAL,0.0
ACGAL1PPpp,0.0
ACGAL1Ptex,0.0
ACGALtex,0.0
ACOAD3f,0.0
ACOAD4f,0.0
ACOAD5f,0.0
ACOAD6f,0.0
ACOAD7f,0.0
ACOAD8f,0.0
ADPT,0.0003860312150128579
ACOATA,0.3877788061663205
2AGPEAT140,0.0
ACODA,0.32234985067445393
ADSK,0.268409103856725
ADSL1r,0.3249761628452719
ADSL2r,0.48679949305454523
2AGPEAT141,0.0
ADSS,0.3249761628452719
2AGPEAT160,0.0
AGDC,0.0
2AGPEAT161,0.0
AGM3PA,0.0
AGM3PApp,0.0
2AGPEAT180,0.0
2AGPEAT181,0.0
AGM3PH,0.0
AGM3Pt2pp,0.0
AGM4PA,0.0
ACOLIPAtex,0.0
2AGPG120tipp,0.0
ACONIs,0.0
ACONMT,0.0
ACONTa,1.171833246712988
ACONTb,1.171833246712988
ACOTA,0.0
AGM4PApp,0.0
AGM4PCP,0.0
AGM4PCPpp,0.0
AGM4PH,0.0
AGM4Pt2pp,0.0
AGMH,0.0
AGMHE,0.0
ACPS1,0.0
ACS,0.0
ACSERtex,0.0
AGMT,0.0
AGMt2pp,0.0
ACSERtpp,0.0
AGMtex,0.0
2AGPG140tipp,0.0
AGPAT120,0.0
AGPAT140,0.0
ACt2rpp,0.0
ACt4pp,0.0
ACtex,0.0
ADA,0.0
AGPAT141,0.0
AGPAT160,0.06953733594163931
ADCL,0.000729046822519336
2AGPG141tipp,0.0
ADCS,0.000729046822519336
ADD,0.0
AGPAT161,0.0819605553388292
AGPAT180,0.0
AGPAT181,0.0
AGPR,0.0
AGt3,0.0
ADEt2rpp,0.0
ADEtex,0.0
ADK1,0.0
ADK3,2.4676752873999552
AHCYSNS,0.0004860312150128579
AICART,0.5900429847817182
ADK4,0.0001
2AGPG160tipp,0.0
ADMDC,0.0
ADNCYC,0.0001
ADNK1,0.0001
AIRC2,0.48679949305454523
AIRC3,0.0
AKGDH,0.0
AKGt2rpp,0.0
AKGtex,0.0
ADNUC,0.0
ADNt2pp_copy1,0.0
ADNt2pp_copy2,0.0
ALAALAD,0.0
2AGPG161tipp,0.0
ALAALAabcpp,0.0
ALAALAr,0.030273424109994354
ADNtex,0.0
ADOCBIK,0.0
ADOCBLS,0.0
ADOCBLabcpp,0.0
ADOCBLtonex,0.0
ALAALAtex,0.0
ALAGLUE,0.0
ALAR,0.04541013616499153
ALATA_D2,0.0
ALATA_L,0.0
ALATA_L2,0.0
ADPRDP,0.0
2AGPG180tipp,0.0
ALLtex,0.0
ALPATE160pp,0.0
ALPATG160pp,0.0
ALR2,0.0
ALATRS,0.0
ALAabcpp,0.0
ALAt2pp,0.0
ALAt4pp,0.0
ALR4x,0.0
2AGPG181tipp,0.0
ALTRH,0.0
AM3PA,0.0
ALAtex,0.0
ALCD19,0.0
ALCD2x,0.0
AM4PA,0.0
AM4PCP,0.0
2AGPGAT120,0.0
AMALT1,0.0
AMALT2,0.0
ALDD19xr,0.0
ALDD2x,0.0
AMALT3,0.0
ALDD2y,0.0
AMALT4,0.0
2AGPGAT140,0.0
AMANAPEr,0.0
AMANK,0.0
AMAOTr,0.0
AMMQLT8,0.0
AMPMS2,0.00024301560750643417
AMPN,0.0
ALDD3y,0.0
ALDD4,0.0
ALLK,0.0
ALLPI,0.0
ALLTAMH,0.0
ALLTN,0.0
ALLTNt2rpp,0.0
AMPTASECG,0.0
AMPTASEPG,0.0
AMPtex,0.0
ALLTNtex,0.0
2AGPGAT141,0.0
ALLULPE,0.0
ANHGMtex,0.0
ANHMK,0.0
ALLabcpp,0.0
2AGPGAT160,0.0
ANPRT,0.06194173601195389
ANS,0.06194173601195389
2AGPGAT161,0.0
AOBUTDs,0.0
AOXSr,0.0
AP4AH,0.0
ASNtex,0.0
ASO3t8pp,0.0
2AGPGAT180,0.0
ASO3tex,0.0
ASP1DC,0.000627699506383992
AP5AH,0.0
APRAUR,0.00048603121501286835
ARAI,0.0
ARBTNR1,0.0
ARBTNR2,0.0
ARBTNR3,0.0
ASPCT,0.3604804161751272
ASPK,1.1650615023854318
ASPO3,0.0024824643672607394
ASPO4,0.0
ASPO5,0.0
ASPO6,0.0
ARBTNabcpp,0.0
ARBTNexs,0.0
ARBTNtex,0.0
2AGPGAT181,0.0
ARBTNtonex,0.0
ARBTNtpp,0.0
ARBabcpp,0.0
ASPT,0.0
ASPTA,0.0
ASPTRS,0.0
ASPabcpp,0.0
ARBt2rpp,0.0
ARBt3ipp,0.0
ASPt2_2pp,0.0
2DGLCNRx,0.0
ASPt2_3pp,0.0
ASPt2pp,0.0
ASPtex,0.0
ARBtex,0.0
ARGAGMt7pp,0.0
ARGDC,0.0
2DGLCNRy,0.0
ARGDCpp,0.0
ARGORNt7pp,0.0
ARGSL,0.32234985067445393
ARGSS,0.32234985067445393
ARGTRS,0.0
ARGabcpp,0.0
ASR,0.0
AST,0.0
ATHRDHr,0.0
ATPHs,0.0
ATPM,8.39
ATPPRT,0.10324349172717298
ATPS4rpp,55.96192562829519
BALAt2pp,0.0
ARGt3pp,0.0
ARGtex,0.0
ASAD,0.0
BALAtex,0.0
ASCBPL,0.0
2DGULRx,0.0
ASCBptspp,0.0
ASCBtex,0.0
ASNN,0.0
BETALDHx,0.0
BETALDHy,0.0
BPNT,0.268409103856725
BSORx,0.0
BSORy,0.0
ASNNpp,0.0
ASNS1,0.0
2DGULRy,0.0
ASNS2,0.26274019268969184
ASNTRS,0.0
BTS4,0.0
BUTCT,0.0
BUTSO3abcpp,0.0
BUTSO3tex,0.0
BUTt2rpp,0.0
ASNabcpp,0.0
ASNt2rpp,0.0
BUTtex,0.0
2MAHMP,0.0
CA2t3pp,0.0
34dhpactex,0.0
CA2tex,0.0051621745863586485
CDAPPA161,0.0
CDAPPA180,0.0
CDAPPA181,0.0
CADVtpp,0.0
CAT,0.0
CDPMEK,0.002603427292972489
3AMPtex,0.0
CFAS160E,0.0
CAt6pp,0.0
CBIAT,0.0
CFAS160G,0.0
3CMPtex,0.0
CFAS180E,0.0
CFAS180G,0.0
CGLYabcpp,0.0
CBItonex,0.0
CBIuabcpp,0.0
CBL1abcpp,0.0
CGLYtex,0.0
3GMPtex,0.0
CHLabcpp,0.0
CHLt2pp,0.0
CHLtex,0.0
CHORM,0.34220847585647074
CHORS,0.4051222742984504
CBL1tonex,0.0
CBLAT,0.0
CBMKr,0.6828302668495811
CBPS,0.0
CD2abcpp,0.0
CD2t3pp,0.0
CD2tex,0.0
CHRPL,0.00024301560750643068
CINNDO,0.0
CITL,0.0
CITt7pp,0.0
CD2tpp,0.0
3HAD100,0.38777880616632077
CDAPPA120,0.0
CDAPPA140,0.0
CDAPPA141,0.0
CITtex,0.0
CLIPAtex,0.0
CLPNH120pp,0.0
CLPNH140pp,0.0
CLPNH141pp,0.0
CDAPPA160,0.0
CLPNH160pp,0.0
3HAD120,0.22385769548866236
CLPNH161pp,0.0
3HAD121,0.1639211106776584
CLPNH180pp,0.0
CLPNH181pp,0.0
CLPNS120pp,0.0
CLPNS140pp,0.0
CRNDCAL2,0.0
CRNDabcpp,0.0
CRNDt2rpp,0.0
CRNabcpp,0.0
CRNt2rpp,0.0
CRNt7pp,0.0
CLPNS141pp,0.0
CLPNS160pp,0.0
CRNt8pp,0.0
CLPNS161pp,0.0
CLPNS180pp,0.0
CRNtex,0.0
CLPNS181pp,0.0
3HAD140,0.13907467188327863
CLt3_2pp,0.0025810872931793243
CLtex,0.0051621745863586485
CS,1.171833246712988
CSND,0.0
CSNt2pp,0.0
CSNtex,0.0
CMPN,0.0
CMPtex,0.0
CTBTCAL2,0.0
3HAD141,0.1639211106776584
CTBTabcpp,0.0
CO2tex,0.0
CO2tpp,0.0
CTBTt2rpp,0.0
COBALT2abcpp,0.0
CTPS2,0.17492764716113374
CU1Opp,0.0
CU1abcpp,0.0
COBALT2t3pp,0.0
COBALT2tex,0.0034414497242390993
COBALT2tpp,0.0034414497242390993
COLIPAabcpp,0.0
CU2abcpp,0.0
CU2tex,0.0034414497242390993
3HAD160,0.13907467188327863
CU2tpp,0.0034414497242390993
CUt3,0.0
CUtex,0.0
COLIPAtex,0.0
CPGNR1,0.0
CPGNR2,0.0
CPGNR3,0.0
CYANST,0.0
CYANSTpp,0.0
CPGNUtex,0.0
CPGNUtpp,0.0
3HAD161,0.1639211106776584
CPGNabcpp,0.0
CPGNexs,0.0
CYANtex,0.0
CYNTAH,0.0
CYNTt2pp,0.0
CPGNtonex,0.0
CPPPGO,0.00024301560750643417
3HAD180,0.0
CYNTtex,0.0
CYSDDS,0.0
CPPPGO2,0.0
CRNBTCT,0.0
CRNCAL2,0.0
CRNCAR,0.0
CRNCBCT,0.0
CYSDS,0.0
CYSDabcpp,0.0
CYSDtex,0.0
CYSS,0.268409103856725
CYSSADS,0.0
CYSTL,0.16773852625207564
CRNCDH,0.0
CYSTRS,0.0
3HAD181,0.0
CYSabc2pp,0.0
CYSabcpp,0.0
CYStex,0.0
DALAt2pp,0.015136712054997177
DALAtex,0.0
CYStpp,0.0
3HAD40,0.3877788061663205
CYTBD2pp,0.0
DAMPtex,0.0
DAPAL,0.0
DAPDC,0.3740042892206646
DAPE,0.4042777133306589
CYTBDpp,0.0
DAPabcpp,0.0
CYTBO3_4pp,36.99927095317748
3HAD60,0.3877788061663205
CYTD,0.0
CYTDH,0.0
DAPtex,0.0
DASYN120,0.0
DASYN140,0.0
DASYN141,0.0
DASYN160,0.06953733594163931
DASYN161,0.0819605553388292
DASYN180,0.0
DASYN181,0.0
CYTDK2,0.0
CYTDt2pp_copy1,0.0
CYTDt2pp_copy2,0.0
CYTDtex,0.0
CYTK1,0.19712052988251688
CYTK2,0.0001
DAAD,0.0
DADA,0.0
DATPHs,0.0
DB4PS,0.0009720624300257367
DBTS,0.0
DADK,0.0
3HAD80,0.38777880616632077
DADNt2pp,0.0
DADNtex,0.0
DAGK120,0.0
DCAtex,0.0
DCMPtex,0.0
DAGK140,0.0
DCTPD,0.0
DAGK141,0.0
DCYTD,0.0
3HCINNMH,0.0
DCYTt2pp,0.0
DAGK160,0.0
DAGK161,0.0
DAGK180,0.0
DCYTtex,0.0
3HPPPNH,0.0
DDCAtexi,0.0
DDGALK,0.0
DDGLCNt2rpp,0.0
DAGK181,0.0
EX_ade_e,0.0
DDGLCNtex,0.0
3KGK,0.0
DDGLK,0.0
DDPA,0.4051222742984504
DKGLCNR1,0.0
DKGLCNR2x,0.0
DKGLCNR2y,0.0
DDPGALA,0.0
DKMPPD,0.0
3NTD2pp,0.0
DKMPPD3,0.0
DGK1,0.0
DGMPtex,0.0
DGSNt2pp,0.0
DMATT,0.00030295219231743465
3NTD4pp,0.0
DMPPS,0.0
DMQMT,0.0
DMSOR1,0.0
DGSNtex,0.0
DHAD1,0.9527475931313685
DHAD2,0.31657414341084805
3NTD7pp,0.0
DHAPT,6.316103076434638
DHAtex,0.0
DMSOR1pp,0.0
DMSOR2,0.0
DMSOR2pp,0.0
DMSOtex,0.0
DMStex,0.0
DM_4hba_c,0.00024301560750643417
DHAtpp,0.0
DHBD,0.0
DHBS,0.0
DHBSH,0.0
DHCIND,0.0
DHCINDO,0.0
DHDPRy,0.4042777133306589
DM_5drib_c,0.0
3NTD9pp,0.0
DM_aacald_c,0.0
DM_hmfurn_c,0.0004860312150128579
DM_oxam_c,0.0
DNMPPA,0.000729046822519336
DHDPS,0.4042777133306589
DHFR,0.029247963631682482
DHFS,0.000729046822519336
DHNAOT4,0.0
DHNPA2r,0.000729046822519336
DHORD2,0.3604804161751272
DNTPPA,0.000729046822519336
DOGULNR,0.0
DOPAtex,0.0
DHORD5,0.0
DHORTS,0.0
3OAR100,0.38777880616632077
DHPPD,0.0
DHPPDA2,0.00048603121501286835
DHPS2,0.000729046822519336
DPCOAK,0.000627699506383992
DPR,0.000627699506383992
DRPA,0.0
DSBAO1,0.0
DSBAO2,0.0
DSBCGT,0.0
DSBDR,0.0
DSBGGT,0.0
DSERDHr,0.0
DSERt2pp,0.0
DHPTDCs,0.0004860312150128579
DHPTPE,0.0
DHQS,0.4051222742984504
DHQTi,0.4051222742984504
DIMPtex,0.0
DINSt2pp,0.0
DSERtex,0.0
DTMPK,0.028518916809163148
DTMPtex,0.0
DINStex,0.0
3OAR120,0.22385769548866236
DUMPtex,0.0
DURIK1,0.0
DURIPP,0.0
EAR40x,0.3877788061663205
3OAR121,0.1639211106776584
EAR40y,0.0
DURIt2pp,0.0
DURItex,0.0
DUTPDP,0.0
EAR60x,0.38777880616632077
DXPRIi,0.002603427292972489
3OAR140,0.22385769548866236
DXPS,0.003089458507985357
EAR60y,0.0
EAR80x,0.38777880616632077
EAR80y,0.0
ECA4COLIPAtex,0.0
DXYLK,0.0
D_LACt2pp,0.0
D_LACtex,0.0
E4PD,0.00024301560750643417
ECA4OALpp,0.0
ECAP1pp,0.0
EAR100x,0.22385769548866236
3OAR141,0.1639211106776584
EAR100y,0.0
EAR120x,0.22385769548866236
EAR120y,0.0
ECAP2pp,0.0
ECAP3pp,0.0
ECAtpp,0.0
ECOAH1,0.0
ECOAH2,0.0
EAR121x,0.1639211106776584
EAR121y,0.0
EAR140x,0.13907467188327863
ECOAH3,0.0
3OAR160,0.13907467188327863
ECOAH4,0.0
ECOAH5,0.0
ECOAH6,0.0
EAR140y,0.0
EAR141x,0.1639211106776584
EAR141y,0.0
ECOAH7,0.0
ECOAH8,0.0
EAR160x,0.13907467188327863
EAR160y,0.0
EAR161x,0.1639211106776584
EAR161y,0.0
EDA,0.0
EDD,0.0
EDTXS1,0.0
EDTXS2,0.0
EDTXS3,0.0
EAR180x,0.0
EAR180y,0.0
3OAR161,0.1639211106776584
EAR181x,0.0
EAR181y,0.0
EDTXS4,0.0
ENLIPAtex,0.0
ENO,26.024249228648287
EX_feoxam_un_e,0.0
ENTCS,0.0
ENTERES,0.0
ENTERES2,0.0
EX_adn_e,0.0
EX_adocbl_e,0.0
EX_ag_e,0.0
ETHAAL,0.0
EX_agm_e,0.0
ETHAt2pp,0.0
EX_for_e,0.0
ETHAtex,0.0
ETHSO3abcpp,0.0
EX_akg_e,0.0
EX_ala_B_e,0.0
EX_ala__D_e,0.0
EX_ala__L_e,0.0
ETHSO3tex,0.0
ETOHt2rpp,0.0
ETOHtex,0.0
EX_alaala_e,0.0
EX_all__D_e,0.0
EX_alltn_e,0.0
EX_12ppd__R_e,0.0
EX_amp_e,0.0
EX_fru_e,0.0
EX_anhgm_e,0.0
EX_arab__L_e,0.0
EX_arbtn_e,0.0
EX_12ppd__S_e,0.0
EX_14glucan_e,0.0
EX_15dap_e,0.0
EX_23camp_e,0.0
EX_arbtn_fe3_e,0.0
EX_23ccmp_e,0.0
EX_arg__L_e,0.0
EX_frulys_e,0.0
EX_ascb__L_e,0.0
EX_asn__L_e,0.0
EX_23cgmp_e,0.0
EX_23cump_e,0.0
EX_aso3_e,0.0
EX_fruur_e,0.0
EX_asp__L_e,0.0
EX_23dappa_e,0.0
EX_26dap__M_e,0.0
EX_but_e,0.0
EX_butso3_e,0.0
EX_2ddglcn_e,0.0
EX_fuc__L_e,0.0
EX_34dhpac_e,0.0
EX_3amp_e,0.0
EX_3cmp_e,0.0
EX_ca2_e,0.0
EX_cbi_e,0.0
EX_cbl1_e,0.0
EX_cd2_e,0.0
EX_cgly_e,0.0
EX_3gmp_e,0.0
EX_3hcinnm_e,0.0
EX_3hpppn_e,0.0
EX_3ump_e,0.0
EX_chol_e,0.0
EX_cit_e,0.0
EX_cl_e,0.0
EX_4abut_e,0.0
EX_4hoxpacd_e,0.0
EX_fum_e,0.0
EX_5dglcn_e,0.0
EX_LalaDgluMdapDala_e,0.0
EX_cmp_e,0.0
EX_co2_e,20.817322729767383
EX_cobalt2_e,0.0
EX_LalaDgluMdap_e,0.0
EX_g1p_e,0.0
EX_ac_e,14.078637231915081
EX_acac_e,0.0
EX_acald_e,0.0
EX_colipa_e,0.0
EX_cpgn_e,0.0
EX_cpgn_un_e,0.0
EX_crn_e,0.0
EX_acgal1p_e,0.0
EX_acgal_e,0.0
EX_csn_e,0.0
EX_acgam1p_e,0.0
EX_g3pc_e,0.0
EX_acgam_e,0.0
EX_acmana_e,0.0
EX_cu2_e,0.0
EX_cu_e,0.0
EX_cyan_e,0.0
EX_acmum_e,0.0
EX_acnam_e,0.0
EX_acolipa_e,0.0
EX_cynt_e,0.0
EX_cys__D_e,0.0
EX_cys__L_e,0.0
EX_g3pe_e,0.0
EX_cytd_e,0.0
EX_dad_2_e,0.0
EX_damp_e,0.0
EX_malthx_e,0.0
EX_g3pg_e,0.0
EX_maltpt_e,0.0
EX_malttr_e,0.0
EX_dca_e,0.0
EX_dcmp_e,0.0
EX_dcyt_e,0.0
EX_maltttr_e,0.0
EX_ddca_e,0.0
EX_man6p_e,0.0
EX_g3pi_e,0.0
EX_man_e,0.0
EX_manglyc_e,0.0
EX_dgmp_e,0.0
EX_dgsn_e,0.0
EX_melib_e,0.0
EX_g3ps_e,0.0
EX_met__D_e,0.0
EX_dha_e,0.0
EX_dimp_e,0.0
EX_met__L_e,0.0
EX_din_e,0.0
EX_metsox_R__L_e,0.0
EX_g6p_e,0.0
EX_metsox_S__L_e,0.0
EX_mg2_e,0.0
EX_dms_e,0.0
EX_dmso_e,0.0
EX_dopa_e,0.0
EX_dtmp_e,0.0
EX_dump_e,0.0
EX_duri_e,0.0
EX_eca4colipa_e,0.0
EX_enlipa_e,0.0
EX_minohp_e,0.0
EX_mmet_e,0.0
EX_mn2_e,0.0
EX_mnl_e,0.0
EX_mobd_e,0.0
EX_mso3_e,0.0
EX_enter_e,0.0
EX_etha_e,0.0
EX_n2o_e,0.0
EX_na1_e,0.0
EX_ethso3_e,0.0
EX_gal1p_e,0.0
EX_etoh_e,0.0
EX_f6p_e,0.0
EX_fald_e,0.0
EX_nac_e,0.0
EX_nh4_e,0.0
EX_ni2_e,0.0
EX_nmn_e,0.0
EX_fe2_e,0.0
EX_no2_e,0.0
EX_fe3_e,0.0
EX_no3_e,0.0
EX_gal_e,0.0
EX_no_e,0.0
EX_o16a4colipa_e,0.0
EX_fe3dcit_e,0.0
EX_fe3dhbzs_e,0.0
EX_fe3hox_e,0.0
EX_fe3hox_un_e,0.0
EX_o2_e,0.0
EX_fecrm_e,0.0
EX_o2s_e,0.0
EX_ocdca_e,0.0
EX_ocdcea_e,0.0
EX_octa_e,0.0
EX_fecrm_un_e,0.0
EX_feenter_e,0.0
EX_feoxam_e,0.0
EX_orn_e,0.0
EX_gal_bD_e,0.0
EX_orot_e,0.0
EX_pacald_e,0.0
EX_peamn_e,0.0
EX_phe__L_e,0.0
EX_tungs_e,0.0
EX_galct__D_e,0.0
EX_tym_e,0.0
EX_pheme_e,0.0
EX_pi_e,0.0
EX_tyr__L_e,0.0
EX_galctn__D_e,0.0
EX_tyrp_e,0.0
EX_pnto__R_e,0.0
EX_ppa_e,0.0
EX_ppal_e,0.0
EX_uacgam_e,0.0
EX_udpacgal_e,0.0
EX_pppn_e,0.0
EX_galctn__L_e,0.0
EX_ppt_e,0.0
EX_pro__L_e,0.0
EX_udpg_e,0.0
EX_udpgal_e,0.0
EX_udpglcur_e,0.0
EX_progly_e,0.0
EX_galt_e,0.0
EX_psclys_e,0.0
EX_pser__L_e,0.0
EX_ump_e,0.0
EX_ura_e,0.0
EX_urea_e,0.0
EX_uri_e,0.0
EX_val__L_e,0.0
EX_xan_e,0.0
EX_ptrc_e,0.0
EX_pyr_e,0.0
EX_r5p_e,0.0
EX_rib__D_e,0.0
EX_rmn_e,0.0
EX_sbt__D_e,0.0
EX_xmp_e,0.0
EX_xtsn_e,0.0
EX_galur_e,0.0
EX_xyl__D_e,0.0
EX_xylu__L_e,0.0
EX_zn2_e,0.0
EX_ser__D_e,0.0
EX_ser__L_e,0.0
EX_skm_e,0.0
EX_so2_e,0.0
EX_so3_e,0.0
BIOMASS_Ec_iAF1260_core_59p81M,1.089756087472799
EX_gam6p_e,0.0
F6PA,6.316103076434638
F6PP,0.0
F6Pt6_2pp,0.0
EX_so4_e,0.0
EX_spmd_e,0.0
EX_succ_e,0.0
F6Ptex,0.0
FA100ACPHi,0.0
EX_sucr_e,0.0
FA120ACPHi,0.0
EX_sulfac_e,0.0
EX_gam_e,0.0
EX_tartr__L_e,0.0
FA140ACPHi,0.0
FA141ACPHi,0.0
FA160ACPHi,0.0
FA161ACPHi,0.0
FA80ACPHi,0.0
FACOAE100,0.0
EX_taur_e,0.0
EX_tcynt_e,0.0
EX_thm_e,0.0
EX_thr__L_e,0.0
EX_thrp_e,0.0
EX_thym_e,0.0
FACOAE120,0.0
FACOAE140,0.0
FACOAE141,0.0
EX_thymd_e,0.0
FACOAE160,0.0
EX_tma_e,0.0
EX_gbbtn_e,0.0
EX_tmao_e,0.0
EX_tre_e,0.0
FACOAE161,0.0
FACOAE180,0.0
FACOAE181,0.0
EX_trp__L_e,0.0
FACOAE60,0.0
EX_gdp_e,0.0
FACOAE80,0.0
FACOAL100t2pp,0.0
EX_tsul_e,0.0
EX_ttdca_e,0.0
EX_ttdcea_e,0.0
FACOAL120t2pp,0.0
FACOAL140t2pp,0.0
EX_glc__D_e,0.0
FACOAL141t2pp,0.0
EX_glcn_e,0.0
FACOAL160t2pp,0.0
FACOAL161t2pp,0.0
FACOAL180t2pp,0.0
FDMO4,0.0
FDMO6,0.0
FE2abcpp,0.0
FE2t2pp,0.0
FE2t3pp,0.0
FE2tex,0.00822983797259458
FE2tpp,0.00822983797259458
FACOAL181t2pp,0.0
FACOAL60t2pp,0.0
FACOAL80t2pp,0.0
FE3DCITabcpp,0.0
FE3DCITtonex,0.0
FADRx,0.0
EX_glcr_e,0.0
FADRx2,0.0
FALDH2,0.0
FALDtex,0.0
FALDtpp,0.0
FE3DHBZR,0.0
FE3DHBZSabcpp,0.0
FE3DHBZStonex,0.0
FE3HOXR1,0.0
FE3HOXR2,0.0
FALGTHLs,0.0
EX_glcur1p_e,0.0
FBA,7.580321549339059
FBP,0.0
FCI,0.0
FCLK,0.0
FCLPA,0.0
FCLT,0.00024301560750643417
FE3HOXR3,0.0
FE3HOXUtex,0.0
FE3HOXUtpp,0.0
FE3HOXabcpp,0.0
FE3HOXexs,0.0
FE3HOXtonex,0.0
FE3Ri,0.0
FE3abcpp,0.00774380675758171
FDH4pp_1,0.0
FDH5pp_1,0.0
FDMO,0.0
FDMO2,0.0
FE3tex,0.00774380675758171
EX_glcur_e,0.0
FECRMR1,0.0
FECRMR2,0.0
FECRMR3,0.0
FECRMUtex,0.0
FDMO3,0.0
FECRMUtpp,0.0
EX_gln__L_e,0.0
FECRMabcpp,0.0
FORt2pp,0.0
FORtex,0.0
FORtppi,0.0
FECRMexs,0.0
FECRMtonex,0.0
FRD2,0.0
EX_glu__L_e,0.0
FRD3,0.0
FRUK,0.0
FRULYSDG,0.0
FRULYSE,0.0
FRULYSK,0.0
FRULYSt2pp,0.0
FEENTERR1,0.0
FEENTERR2,0.0
FEENTERR3,0.0
FEENTERabcpp,0.0
FEENTERexs,0.0
FEENTERtex,0.0
FEENTERtonex,0.0
FRULYStex,0.0
FRUURt2rpp,0.0
FEENTERtpp,0.0
FRUURtex,0.0
EX_gly_e,0.0
FRUpts2pp,0.0
FRUptspp,0.0
FRUtex,0.0
FEOXAMR1,0.0
FEOXAMR2,0.0
FEOXAMR3,0.0
FEOXAMUtex,0.0
FEOXAMUtpp,0.0
FTHFD,0.0
FUCtex,0.0
FEOXAMabcpp,0.0
EX_glyald_e,0.0
FEOXAMexs,0.0
FUCtpp,0.0
FUM,1.134125506574271
FUMt2_2pp,0.0
FUMt2_3pp,0.0
FEOXAMtonex,0.0
FEROpp,0.0
FFSD,0.0
FHL,0.0
FLDR,0.08740933577619321
FUMtex,0.0
G1PACT,0.10293836002268057
FLVR,0.0
EX_glyb_e,0.0
FLVRx,0.0
FMETTRS,0.0
G1PPpp,0.0
G1PTT,0.0
G1Ptex,0.0
G1SAT,0.0038882497201029468
G2PPpp,0.0
FMNAT,0.00024301560750643417
FMNRx,0.0
FMNRx2,0.0
G3PAT120,0.0
EX_glyc2p_e,0.0
G3PAT140,0.0
G3PAT141,0.0
EX_glyc3p_e,0.0
G3PAT160,0.06953733594163931
G3PAT161,0.0819605553388292
GAL1Ptex,0.0
GALBDtex,0.0
G3PAT180,0.0
G3PAT181,0.0
G3PCabcpp,0.0
GALCTD,0.0
GALCTLO,0.0
GALCTND,0.0
GALCTNLt2pp,0.0
G3PCtex,0.0
G3PD2,0.0
G3PD5,0.0
GALCTNLtex,0.0
GALCTNt2pp,0.0
G3PD6,0.0
EX_glyc_e,0.0
G3PD7,0.0
G3PEabcpp,0.0
G3PEtex,0.0
G3PGabcpp,0.0
GALCTNtex,0.0
